,Name,Price,Menu,Menu_link_re,Menu_link_ye,Review_new,Star_new,Address_new,OpenTime_new,Amentities
139,Luke's Lobster Brooklyn Bridge Park,"Moderate, 11 to 30","Lobster Roll,Crab Roll,Shrimp Roll,Clam Chowder,Taste of Maine,Lobster Bisque,Cape Cod Chips,Lobster Mac,Lobster Sandwich,Crab Claws",https://lukeslobster.com/pages/brooklyn-bridge-park,,366,4,"11 Water St\nBrooklyn, NY 11201\nBrooklyn Brg & W Cadman Plz\nDUMBO\n",Mon\n11:00 AM - 7:00 PM\nTue\n11:00 AM - 7:00 PM\nWed\n11:00 AM - 7:00 PM\nThu\n11:00 AM - 7:00 PM\nFri\n11:00 AM - 7:00 PM\nSat\n11:00 AM - 7:00 PM\nSun\n11:00 AM - 7:00 PM\n,"'Offers Delivery', 'Offers Takeout', 'No Reservations', 'Proof of vaccination required', 'COVID-19 updates'"
140,Popina,"Moderate, 11 to 30","Hot Chicken Milanese,Chocolate Chess Pie,Cavatelli,Brussel,Olive Oil Cake,Pappardelle,Fried Chickpea Sandwich,Bruschetta,Bucatini,Burrata",https://www.popinanyc.com/menu-1/,,76,4.5,"127 Columbia St\nBrooklyn, NY 11231\nKane St & Irving St\nColumbia Street Waterfront District\n",Mon\n5:00 PM - 10:00 PM\nTue\nClosed\nWed\nClosed\nThu\n5:00 PM - 10:00 PM\nFri\n5:00 PM - 10:00 PM\nSat\n5:00 PM - 10:00 PM\nSun\n5:00 PM - 10:00 PM\n,"'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Vegan Options', 'COVID-19 updates'"
141,Seaport House,"Moderate, 11 to 30","Oysters,Tuna Sliders,Clam Chowder,Squash Spaghetti,Stuffed Scallop,Lobster Roll,Half Open Lobster,Buffalo Cauliflower,Ceasar Salad,Grilled Clams",https://www.theseaporthouse.com/drink,,47,4,"229 Front St\nNew York, NY 10038\nBeekman St & Peck Slip\nSouth Street Seaport\n",Mon\nClosed\nTue\n4:00 PM - 12:00 AM\nWed\n4:00 PM - 12:00 AM\nThu\n4:00 PM - 12:00 AM\nFri\n4:00 PM - 12:00 AM\nSat\n12:00 PM - 12:00 AM\nSun\n12:00 PM - 12:00 AM\n,"'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Staff wears masks'"
142,Aurora,"Moderate, 11 to 30","Ravioli,Croquettes,Tonnarelli Cacio E Pepe,Kale Salad,Skirt Steak,Fried Calamari",https://aurorabk.com/BK-Menus.html,https://www.yelp.com/menu/aurora-brooklyn,721,4,"70 Grand St\nBrooklyn, NY 11249\nWilliamsburg - South Side\n",Mon\n12:00 PM - 3:30 PM\n6:00 PM - 11:00 PM\nTue\n12:00 PM - 3:30 PM\n6:00 PM - 11:00 PM\nWed\n12:00 PM - 3:30 PM\n6:00 PM - 11:00 PM\nThu\n12:00 PM - 3:30 PM\n6:00 PM - 11:00 PM\nFri\n12:00 PM - 3:30 PM\n6:00 PM - 12:00 AM\nSat\n11:00 AM - 3:30 PM\n6:00 PM - 12:00 AM\nSun\n11:00 AM - 3:30 PM\n5:00 PM - 10:00 PM\n,"'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Masks required', 'COVID-19 updates'"
143,Ippudo NY,"Moderate, 11 to 30","Pork Buns,Pork Belly,Akamaru Modern Ramen,Hirata Buns,Shiromaru Hakata Classic,Miso Ramen,Spicy Ramen,Ramen Noodles,Poached Egg,Chicken Buns",,,10103,4,"65 4th Ave\nNew York, NY 10003\n9th St & 10th St\nEast Village\n",Mon\n11:30 AM - 3:30 PM\n5:00 PM - 9:30 PM\nTue\n11:30 AM - 3:30 PM\n5:00 PM - 9:30 PM\nWed\n11:30 AM - 3:30 PM\n5:00 PM - 9:30 PM\nThu\n11:30 AM - 3:30 PM\n5:00 PM - 9:30 PM\nFri\n11:30 AM - 3:30 PM\n5:00 PM - 10:30 PM\nSat\n11:30 AM - 10:30 PM\nSun\n11:30 AM - 9:30 PM\n,"'No Reservations', 'Masks required', 'Staff wears masks', 'Pescatarian Options'"
144,Chama Mama,,"Khinkali,Adjaruli Khachapuri,Taste of Georgia,Penovani Khachapuri,Kabab Beef and Pork,Imeruli Khachapuri,Chicken Mtsvadi,Lamb Stuffed Grape Leaves Plate,Roasted Wild Mushrooms Plate",,https://www.yelp.com/menu/chama-mama-new-york-2,32,4.5,"373 Amsterdam Ave\nNew York, NY 10024\n78th St & 77th St\nUpper West Side\n",,"'Offers Delivery', 'Offers Takeout'"
145,The Orchard Townhouse,"Spendy, 31 to 60","Delicata Squash Risotto,Steak Frites,Gem Wedge Salad",https://www.theorchardtownhouse.com/menus/,https://www.yelp.com/menu/the-orchard-townhouse-new-york,48,4,"242 10th Ave\nNew York, NY 10001\n25th St & 24th St\nChelsea\n",Mon\nClosed\nTue\n12:00 PM - 10:00 PM\nWed\n12:00 PM - 10:00 PM\nThu\n12:00 PM - 10:00 PM\nFri\n12:00 PM - 10:00 PM\nSat\n12:00 PM - 10:00 PM\nSun\nClosed\n,"'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Masks required'"
146,MOKYO,,"Corn Dumplings,Pork Jowl,Oxtail Spring Roll,Lobster Roll,Gumbo,Rice with Octopus,Wagyu Steak,Plantain Katsu",https://bde19826-0922-4fbf-a0b6-9e2dfc0f0cb4.filesusr.com/ugd/1d3301_2144de6e6b0a4e5d9d21ebb75236082e.pdf,https://www.yelp.com/menu/mokyo-new-york-2,169,4.5,"109 St Marks Pl\nNew York, NY 10009\nAvenue A & 1st Ave\nEast Village, Alphabet City\n",Mon\nClosed\nTue\n6:00 PM - 11:00 PM\nWed\n6:00 PM - 11:00 PM\nThu\n6:00 PM - 11:00 PM\nFri\n5:00 PM - 11:00 PM\nSat\n5:00 PM - 11:00 PM\nSun\n5:00 PM - 11:00 PM\n,"'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Masks required'"
147,Glasserie,"Spendy, 31 to 60","Mezze,Mezze Feast,Husks",http://www.glasserienyc.com/menu,https://www.yelp.com/menu/glasserie-brooklyn-2,385,4,"95 Commercial St\nBrooklyn, NY 11222\nBox St & Ash St\nGreenpoint\n",Mon\n5:00 PM - 9:00 PM\nTue\n12:00 PM - 3:00 PM\n5:00 PM - 9:00 PM\nWed\n12:00 PM - 3:00 PM\n5:00 PM - 10:00 PM\nThu\n12:00 PM - 3:00 PM\n5:00 PM - 10:00 PM\nFri\n12:00 PM - 3:00 PM\n5:00 PM - 10:00 PM\nSat\n12:00 PM - 3:00 PM\n5:00 PM - 10:00 PM\nSun\n12:00 PM - 3:00 PM\n5:15 PM - 10:00 PM\n,"'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Masks required', 'COVID-19 updates'"
148,Sushi Lab Rooftop NYC,,"Prefix 10 Pieces,Chef's Selection Omakase,Lab Experiment Omakase,Matcha Tiramisu,Seared Salmon Roll,Matcha Crunch Roll,Salmon Belly,Bluefin Toro Tartare,Spicy Tuna Tartare,Wagyu Beef Roll",https://sushilab.nyc/menu-1,,262,4,"132 W 47th St\nNew York, NY 10036\nAvenue Of The Americas & 7th Ave\nTheater District, Midtown West\n",Mon\n12:00 PM - 3:00 PM\n5:00 PM - 10:00 PM\nTue\n12:00 PM - 3:00 PM\n5:00 PM - 10:00 PM\nWed\n12:00 PM - 3:00 PM\n5:00 PM - 10:00 PM\nThu\n12:00 PM - 3:00 PM\n5:00 PM - 10:00 PM\nFri\n12:00 PM - 3:00 PM\n5:00 PM - 10:00 PM\nSat\n12:00 PM - 3:00 PM\n5:00 PM - 10:00 PM\nSun\n12:00 PM - 3:00 PM\n5:00 PM - 10:00 PM\n,"'Takes Reservations', 'No Delivery', 'No Takeout', 'Proof of vaccination required'"
149,Upland,"Spendy, 31 to 60","Cacio E Pepe,Chicken Liver Pasta,Little Gem Salad,Crispy Mushroom,Beef Tartare,Skirt Steak,Sausage and Kale Pizza,Crispy Duck Wings,Hen of the Woods Mushroom,Short Rib",https://uplandnyc.com/menus/dinner,https://www.yelp.com/menu/upland-new-york,1086,4,"345 Park Ave S\nNew York, NY 10010\n26th St & 25th St\nFlatiron\n",Mon\n11:30 AM - 3:00 PM\n5:00 PM - 10:00 PM\nTue\n11:30 AM - 3:00 PM\n5:00 PM - 10:00 PM\nWed\n11:30 AM - 3:00 PM\n5:00 PM - 10:00 PM\nThu\n11:30 AM - 3:00 PM\n5:00 PM - 10:00 PM\nFri\n11:30 AM - 3:00 PM\n5:00 PM - 11:00 PM\nSat\n10:00 AM - 3:00 PM\n5:00 PM - 11:00 PM\nSun\n10:00 AM - 3:00 PM\n5:00 PM - 10:00 PM\n,"'Takes Reservations', 'Staff wears masks', 'Pescatarian Options', 'Vegan Options'"
150,Saraghina Pizzeria,"Moderate, 11 to 30","Prosciutto & Funghi Pizza,Margherita Pizza,French Toast,Coppa & Carciofi,Wood Fire Pizza,Burrata,Octopus Salad,Market Salad,House Red,Fried Calamari",https://static1.squarespace.com/static/60bffaf28069a8296f7864c8/t/6167357a5b602647df8e9650/1634153850897/Dinner+10+13+21.pdf,,916,4,"350 Lewis Ave\nBrooklyn, NY 11233\nHancock St & Halsey St\nBedford Stuyvesant\n",Mon\n5:00 PM - 11:00 PM\nTue\n5:00 PM - 11:00 PM\nWed\n5:00 PM - 11:00 PM\nThu\n5:00 PM - 11:00 PM\nFri\n5:00 PM - 11:00 PM\nSat\n10:00 AM - 11:00 PM\nSun\n10:00 AM - 11:00 PM\n,"'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Vegan Options', 'COVID-19 updates'"
151,The Binc,"Moderate, 11 to 30",,http://thebinc.com/menu/,https://www.yelp.com/menu/the-binc-brooklyn,72,4.5,"60 Henry St\nBrooklyn, NY 11201\nOrange St & Cranberry St\nBrooklyn Heights\n",Mon\n6:00 PM - 2:00 AM\nTue\n6:00 PM - 2:00 AM\nWed\n6:00 PM - 2:00 AM\nThu\n6:00 PM - 2:00 AM\nFri\n5:00 PM - 2:00 AM\nSat\n5:00 PM - 2:00 AM\nSun\n6:00 PM - 2:00 AM\n,"'Offers Takeout', 'No Reservations', 'Many Vegetarian Options', 'Accepts Credit Cards'"
152,Hole In The Wall,"Moderate, 11 to 30","Chili Scrambled Egg Toast,Avocado Toast,Spring Bowl,Matcha,Brekkie,Pulled Pork Benedict,Fried Chicken Sandwich,Avocado Smash,Egg Sandwich,Mushroom Bruschetta",https://static1.squarespace.com/static/5cb0e14190f90435d98b7daa/t/5f5a50b616e1f405fd7de7e5/1599754422654/WILLIAMSBURG+HITW+brunch.pdf,https://www.yelp.com/menu/hole-in-the-wall-williamsburg-brooklyn,57,4.5,"292 Bedford Ave\nBrooklyn, NY 11249\nWilliamsburg - South Side\n",Mon\n8:00 AM - 12:00 AM\nTue\n8:00 AM - 12:00 AM\nWed\n8:00 AM - 12:00 AM\nOpen now\nThu\n8:00 AM - 12:00 AM\nFri\n8:00 AM - 12:00 AM\nSat\n9:00 AM - 12:00 AM\nSun\n9:00 AM - 12:00 AM\n,"'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Vegan Options'"
153,Marufuku Ramen - New York,"Moderate, 11 to 30","Hakata Tonkotsu,Chicken Paitan,Chicken Paitan Dx,Chicken Karaage,Vegetable Ramen,Hakata Tonkotsu Dx,Spicy Tantan Men",,https://www.yelp.com/menu/marufuku-ramen-new-york-new-york,55,5,"92 2nd Ave\nNew York, NY 10003\n6th St & 5th St\nEast Village\n",Mon\n12:00 PM - 10:00 PM\nTue\n12:00 PM - 10:00 PM\nWed\n12:00 PM - 10:00 PM\nThu\n12:00 PM - 10:00 PM\nFri\n12:00 PM - 11:00 PM\nSat\n12:00 PM - 11:00 PM\nSun\n12:00 PM - 10:00 PM\n,"'Offers Delivery', 'Offers Takeout', 'Masks required', 'Staff wears masks'"
154,James Provisions,"Spendy, 31 to 60","Kale Salad,Pork Belly,Lemon Ricotta,French Toast,Poached Eggs,Spinach Salad,Grilled Lemon Pound Cake,Scrambled Eggs,Lamb Burger,Duck Sausage",http://www.jamesrestaurantny.com/dining,,457,3.5,"605 Carlton Ave\nBrooklyn, NY 11238\nProspect Pl & St Marks Ave\nProspect Heights\n",Mon\n4:00 PM - 9:00 PM\nTue\nClosed\nWed\n4:00 PM - 9:00 PM\nThu\n4:00 PM - 9:00 PM\nFri\n4:00 PM - 10:00 PM\nSat\n4:00 PM - 10:00 PM\nSun\n11:00 AM - 3:30 PM\n4:00 PM - 9:00 PM\n,"'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Masks required', 'COVID-19 updates'"
155,Forsythia,,"Cacio E Pepe,Short Rib Meatball,Agnolotti Di Coda Alla Vaccinara,Dal Santo Palato,Tajarin Con Ragu Funghi,Honey Cake,Polpetta Dal Santo,Short Rib Agnolotti,Focaccia,Maritozzo",https://www.forsythianyc.com/dinner,https://www.yelp.com/menu/forsythia-new-york-3,85,4.5,"9 Stanton St\nNew York, NY 10002\nBowery & Chrystie St\nLower East Side\n",Mon\nClosed\nTue\n5:00 PM - 11:00 PM\nWed\n5:00 PM - 11:00 PM\nThu\n5:00 PM - 11:00 PM\nFri\n5:00 PM - 11:00 PM\nSat\n5:00 PM - 11:00 PM\nSun\nClosed\n,"'Takes Reservations', 'No Delivery', 'No Takeout', 'Proof of vaccination required'"
156,Shu Jiao Fu Zhou Cuisine Restaurant,"Cheap, Under 10","Wonton Soup,Fish Ball Soup,Beef Tripe Soup,Pork Ball Soup",http://www.shujiaofuzhou.com/#menu,https://www.yelp.com/menu/shu-jiao-fu-zhou-cuisine-restaurant-new-york,921,4.5,"295 Grand St\nNew York, NY 10002\nEldridge St & Allen St\nLower East Side\n",Mon\n8:30 AM - 8:00 PM\nTue\n8:30 AM - 8:00 PM\nWed\n8:30 AM - 8:00 PM\nOpen now\nThu\n8:30 AM - 8:00 PM\nFri\n8:30 AM - 8:00 PM\nSat\n8:30 AM - 8:00 PM\nSun\n8:30 AM - 8:00 PM\n,"'Offers Delivery', 'Offers Takeout', 'No Reservations', 'Masks required', 'COVID-19 updates'"
157,Maomao,,"Khao Mun Gai,Sai Krok Isaan,Tod Mun Pla,Kung Sam Rod,Lukchin Ping,Som Tum Plara Salad,Som Tum Thai,Som Tum Thai Salad,Tom Yum Goong,Luk Chin Pla Jaew",http://maomaobrooklyn.com/#menu,https://www.yelp.com/menu/maomao-brooklyn-5,40,4.5,"1000 Bdwy\nBrooklyn, NY 11221\nBedford Stuyvesant, Bushwick\n",Mon\n12:00 PM - 4:00 PM\n5:00 PM - 11:30 PM\nTue\n12:00 PM - 4:00 PM\n5:00 PM - 11:30 PM\nWed\n12:00 PM - 4:00 PM\n5:00 PM - 11:30 PM\nThu\n12:00 PM - 4:00 PM\n5:00 PM - 11:30 PM\nFri\n12:00 PM - 4:00 PM\n5:00 PM - 11:30 PM\nSat\n1:00 PM - 11:30 PM\nSun\n1:00 PM - 11:30 PM\n,"'Offers Delivery', 'Offers Takeout', 'Masks required', 'Staff wears masks'"
158,Piccola Cucina Uptown,,"Cacio E Pepe,Brother in Laws Green Tagliatelle,Pacchero Ai Tre Crostacei,Pappardelle Ai Funghi Porcini,Fritto Misto,Tagliatelle Verdi,Ossobuco Ravioli,Maccheroni Al Ferretto Alla Norma,Cannolis,Fugassa Con Prosciutto Crudo Di Parma",,,126,4.5,"106 E 60th St\nNew York, NY 10022\nPark Ave & Lexington Ave\n",Mon\n11:30 AM - 11:00 PM\nTue\n11:30 AM - 11:00 PM\nWed\n11:30 AM - 11:00 PM\nThu\n11:30 AM - 11:00 PM\nFri\n11:30 AM - 11:00 PM\nSat\n11:30 AM - 11:00 PM\nSun\n11:30 AM - 11:00 PM\n,"'Offers Delivery', 'Offers Takeout', 'Masks required', 'Staff wears masks'"
159,David Burke TImeout Market,,,,,2,4.5,"55 Water St\nBrooklyn, NY 11201\nDUMBO\n",,"'Offers Delivery', 'Offers Takeout', 'Offers Catering', 'Street Parking'"
160,Frankies 457 Spuntino,"Moderate, 11 to 30","Meatballs,Roasted Beets and Avocado,Red Wine Prunes with Mascarpone,Bufala Mozzarella and Arugula Salad,Meatball Sandwich,Fennel Sausage and Broccoli Rabe Sandwich,Romaine Caesar Salad",https://www.frankiesspuntino.com/menu,https://www.yelp.com/menu/frankies-457-spuntino-brooklyn-3,844,4,"457 Court St\nBrooklyn, NY 11231\nLuquer St & 4th Pl\nCarroll Gardens\n",Mon\n4:00 PM - 10:00 PM\nTue\n4:00 PM - 10:00 PM\nWed\n12:00 PM - 10:00 PM\nThu\n12:00 PM - 10:00 PM\nFri\n12:00 PM - 11:00 PM\nSat\n12:00 PM - 11:00 PM\nSun\n12:00 PM - 10:00 PM\n,"'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Masks required'"
161,La Pecora Bianca,"Moderate, 11 to 30","Meatballs,Whipped Ricotta,Olive Oil Cake,Brioche French Toast,Toscano Salad,Farro Salad,Heirloom Tomatoes,Roasted Cauliflower,Soft Scrambled Eggs,Branzino",https://www.lapecorabianca.com/nomad-menu/,https://www.yelp.com/menu/la-pecora-bianca-new-york,758,4,"1133 Broadway\nNew York, NY 10010\n26th St & 25th St\nFlatiron\n",Mon\n11:30 AM - 10:00 PM\nTue\n11:30 AM - 10:00 PM\nWed\n11:30 AM - 10:00 PM\nThu\n11:30 AM - 10:00 PM\nFri\n11:30 AM - 11:00 PM\nSat\n10:30 AM - 11:00 PM\nSun\n10:30 AM - 9:00 PM\n,"'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Masks required'"
162,Fresh Salt,"Moderate, 11 to 30","Homemade Meatloaf Sandwich,Salt Sandwich,Hot Breaded Eggplant Sandwich,Italian Sandwich,Pepper Turkey Sandwich,Pork Sandwich,Tuna Salad Sandwich",,https://www.yelp.com/menu/fresh-salt-new-york,408,4,"146 Beekman St\nNew York, NY 10038\nFront St & South St\nSouth Street Seaport\n",Mon\n4:00 PM - 12:00 AM\nTue\n4:00 PM - 1:00 AM\nWed\n4:00 PM - 1:00 AM\nThu\n4:00 PM - 2:00 AM\nFri\n4:00 PM - 2:00 AM\nSat\n1:00 PM - 2:00 AM\nSun\n1:00 PM - 12:00 AM\n,"'Offers Takeout', 'No Reservations', 'Masks required', 'Staff wears masks', 'COVID-19 updates'"
163,The Leroy House,"Spendy, 31 to 60","Deviled Eggs,Duck Confit,Oysters,Roasted Chicken,Spicy Crab Gratin,Burrata Salad,Crab & Artichoke Gratin,Fried Calamari,Lamb Burger,Short Ribs",https://www.theleroyhouse.com/eat-together,,127,4.5,"430 Hudson St\nNew York, NY 10014\nLeroy St & St Lukes Pl\nWest Village\n",Mon\n4:45 PM - 10:00 PM\nTue\n5:00 PM - 10:00 PM\nWed\n5:00 PM - 10:00 PM\nThu\n5:00 PM - 11:00 PM\nFri\n4:00 PM - 11:00 PM\nSat\n10:00 AM - 11:00 PM\nSun\n10:00 AM - 9:00 PM\n,"'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Vegan Options', 'COVID-19 updates'"
164,Tagmo Indian Kitchen,,,,,8,4.5,"226 Front St\nNew York, NY 10038\nPeck Slip & Beekman St\nSouth Street Seaport, Financial District\n",,'Classy'
165,Barbuto,,,https://media-cdn.getbento.com/accounts/bf713402aa770eaa3fa4130a152cc5a7/media/oNPOFbPiTdiPeXtkem65_Barbuto%20Menu%20October%207%202021.pdf,,8,5,"113 Horatio St\nNew York, NY 10014\nWest St & Washington St\nWest Village\n",Mon\nClosed\nTue\nClosed\nWed\n5:00 PM - 10:00 PM\nThu\n5:00 PM - 10:00 PM\nFri\n5:00 PM - 10:00 PM\nSat\n5:00 PM - 10:00 PM\nSun\n12:00 PM - 6:00 PM\n,
166,Colonie,"Spendy, 31 to 60","Turkish Eggs,Bone-in Pork Chop,Mushroom Pate,Lamb Belly,Burrata,Spaghetti",http://www.colonienyc.com/menu,https://www.yelp.com/menu/colonie-brooklyn,611,4,"127 Atlantic Ave\nBrooklyn, NY 11201\nClinton St & Henry St\nBrooklyn Heights\n",Mon\n5:00 PM - 12:00 AM\nTue\nClosed\nWed\nClosed\nThu\n5:00 PM - 12:00 AM\nFri\n5:00 PM - 1:00 AM\nSat\n11:00 AM - 3:00 PM\n5:00 PM - 1:00 AM\nSun\n11:00 AM - 3:00 PM\n5:00 PM - 12:00 AM\n,"'Takes Reservations', 'Offers Takeout', 'Vegan Options', 'Many Vegetarian Options'"
167,Freemans,"Moderate, 11 to 30","Devils on Horseback,Spring Egg White Omelet,Five Cheese Macaroni",https://www.freemansrestaurant.com/menu/,https://www.yelp.com/menu/freemans-new-york-3,2112,4,"Freeman Alley\nNew York, NY 10002\nLower East Side\n",Mon\n11:00 AM - 10:00 PM\nTue\n11:00 AM - 11:00 PM\nWed\n11:00 AM - 11:00 PM\nThu\n11:00 AM - 11:00 PM\nFri\n11:00 AM - 11:00 PM\nSat\n11:00 AM - 11:00 PM\nSun\n11:00 AM - 10:00 PM\n,"'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Vegan Options', 'COVID-19 updates'"
168,886,"Moderate, 11 to 30","Lo Ba Beng,Honey Glazed Popcorn Chicken,Sausage Party,Lunch Beef Noodle Soup,Taiwanese Sausage,Taiwanese Sausage Fried Rice,Three Cup Chicken,Oyster Omelette,Scallion Pancake Beef Wrap,Drunken Clam and Thai Basil",https://www.eighteightsix.com/menu,https://www.yelp.com/menu/886-new-york,469,4,"26 Saint Marks Pl\nNew York, NY 10003\nEast Village\n",Mon\n12:00 PM - 4:00 PM\n5:00 PM - 10:00 PM\nTue\n12:00 PM - 4:00 PM\n5:00 PM - 10:00 PM\nWed\n12:00 PM - 4:00 PM\n5:00 PM - 10:00 PM\nThu\n12:00 PM - 4:00 PM\n5:00 PM - 11:00 PM\nFri\n12:00 PM - 4:00 PM\n5:00 PM - 12:00 AM\nSat\n12:00 PM - 4:00 PM\n5:00 PM - 12:00 AM\nSun\n12:00 PM - 4:00 PM\n5:00 PM - 10:00 PM\n,"'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Masks required', 'COVID-19 updates'"
169,Anassa Taverna,,,,,4,4,"104 North End Ave\nNew York, NY 10282\nVesey St\nBattery Park\n",,
170,Casa Ora,,"Arepitas,Mandocas,Pabellon,Scallops,Asado,Pollo,Tequenos,Hallaca,Tacon",https://www.casaoranyc.com/menu/,https://www.yelp.com/menu/casa-ora-brooklyn,91,4,"148 Meserole St\nBrooklyn, NY 11206\nGraham Ave & Manhattan Ave\nEast Williamsburg\n",Mon\n5:30 PM - 11:00 PM\nTue\n5:30 PM - 11:00 PM\nWed\n5:30 PM - 11:00 PM\nThu\n5:30 PM - 11:00 PM\nFri\n5:30 PM - 11:00 PM\nSat\n11:00 AM - 4:00 PM\n5:30 PM - 11:00 PM\nSun\n11:00 AM - 4:00 PM\n5:30 PM - 10:00 PM\n,"'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Proof of vaccination required', 'COVID-19 updates'"
171,Eleni's,,"Horiatiki,Lavraki,Chicken Souvlaki,Spanakopita,Moussakas,Seafood Orzo",https://www.elenisnyc.com/menus/main-menu/,https://www.yelp.com/menu/elenis-new-york-3,101,4.5,"226 3rd Ave\nNew York, NY 10003\n19th St & 20th St\nGramercy\n",Mon\n11:30 AM - 10:00 PM\nTue\n11:30 AM - 10:00 PM\nWed\n11:30 AM - 10:00 PM\nThu\n11:30 AM - 10:00 PM\nFri\n11:30 AM - 11:00 PM\nSat\n11:30 AM - 11:00 PM\nSun\n11:00 AM - 10:00 PM\n,"'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Masks required'"
172,Falansai,"Moderate, 11 to 30","Spicy Green Curry,Confit Duck Necks Plate,Dad's Egg Rolls Plate,Lemongrass Pork Skewers Bowl",http://falansai.com/menus/,https://www.yelp.com/menu/falansai-brooklyn-2,243,4,"112 Harrison Pl\nBrooklyn, NY 11237\nKnickerbocker Ave & Porter Ave\nEast Williamsburg, Bushwick\n",Mon\nClosed\nTue\nClosed\nWed\n5:30 PM - 10:00 PM\nThu\n5:30 PM - 10:00 PM\nFri\n5:30 PM - 11:00 PM\nSat\n5:30 PM - 11:00 PM\nSun\n2:00 PM - 9:00 PM\n,"'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Vegan Options'"
173,Okonomi,"Moderate, 11 to 30","Kagayaki Premium 6-grain Rice,Hokkaido Bento Box,Bacon and Egg,Spicy Tuna",http://www.okonomibk.com/s/FullMenu.pdf,https://www.yelp.com/menu/okonomi-brooklyn,467,4.5,"150 Ainslie St\nBrooklyn, NY 11211\nLorimer St & Leonard St\nWilliamsburg - North Side\n",Mon\n10:30 AM - 7:00 PM\nTue\n10:30 AM - 7:00 PM\nWed\n10:30 AM - 7:00 PM\nThu\n10:30 AM - 7:00 PM\nFri\n10:30 AM - 9:00 PM\nSat\n10:30 AM - 9:00 PM\nSun\n10:30 AM - 7:00 PM\n,"'Offers Delivery', 'Offers Takeout', 'No Reservations', 'Vegan Options'"
174,Lighthouse,"Moderate, 11 to 30","Big Salad Grilled Chicken,Ceviche,Burrata,Fried Chicken Sandwich,Cheeseburger,Smoked Labne,Fish Bowl",https://www.lighthousebk.com/menus-7,https://www.yelp.com/menu/lighthouse-brooklyn-2,271,4,"145 Borinquen Pl\nBrooklyn, NY 11211\nWilliamsburg - South Side\n",Mon\n5:00 PM - 10:00 PM\nTue\n5:00 PM - 10:00 PM\nWed\n5:00 PM - 10:00 PM\nThu\n5:00 PM - 11:00 PM\nFri\n5:00 PM - 12:00 AM\nSat\n12:00 PM - 12:00 AM\nSun\n12:00 PM - 10:00 PM\n,"'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Staff wears masks'"
175,Little Owl,"Moderate, 11 to 30","Gravy Meatball Sliders,Poached Eggs,Brioche French Toast,Colorado Lamb Chops,Chilaquiles,Smoked Salmon Scramble,Spring Onion Soup,Surf & Turf Tacos",https://www.thelittleowlnyc.com/#menus,https://www.yelp.com/menu/little-owl-new-york-3,1323,4,"90 Bedford St\nNew York, NY 10014\nGrove St & Barrow St\nWest Village\n",Mon\n11:00 AM - 11:00 PM\nTue\n11:00 AM - 11:00 PM\nWed\n11:00 AM - 11:00 PM\nThu\n11:00 AM - 11:00 PM\nFri\n9:00 AM - 2:30 PM\n4:00 PM - 11:00 PM\nSat\n9:00 AM - 2:30 PM\n4:00 PM - 11:00 PM\nSun\n10:00 AM - 2:30 PM\n4:00 PM - 10:00 PM\n,"'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Vegan Options', 'COVID-19 updates'"
176,Evelina,"Spendy, 31 to 60","Pappardelle,Risotto,Pinsa Bianca,Pork Chop,Burrata Ravioli,Mafaldine,Squid Ink Spaghetti",,https://www.yelp.com/menu/evelina-brooklyn-2,238,4.5,"211 Dekalb Ave\nBrooklyn, NY 11205\nAdelphi St & Clermont Ave\nFort Greene\n",Mon\n8:00 AM - 3:00 PM\n5:00 PM - 10:00 PM\nTue\n8:00 AM - 3:00 PM\n5:00 PM - 10:00 PM\nWed\n8:00 AM - 3:00 PM\n5:00 PM - 10:00 PM\nOpen now\nThu\n8:00 AM - 3:00 PM\n5:00 PM - 10:00 PM\nFri\n8:00 AM - 3:00 PM\n5:00 PM - 10:00 PM\nSat\n10:00 AM - 3:00 PM\n5:00 PM - 9:00 PM\nSun\n10:00 AM - 3:00 PM\n5:00 PM - 9:30 PM\n,"'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Staff wears masks', 'COVID-19 updates'"
