,Name,Price,Review_num,Star,Address,Menu,Menu_link_re,Menu_link_ye,Time
497,Mo's General,Pizza,4 reviews,5 star rating,"[""Mo's General\n4 reviews\nUnclaimed\nPizza\nEdit"", '4 reviews', '', 'Location & Hours', '620 Lorimer St\nBrooklyn, NY 11211\nSkillman Ave & Jackson St\nWilliamsburg - North Side\nGet directions', '620 Lorimer St\nBrooklyn, NY 11211\nSkillman Ave & Jackson St\nWilliamsburg - North Side', 'Edit business info', 'Recommended Reviews', 'mosgeneral.com', 'Get Directions\n620 Lorimer St Brooklyn, NY 11211', 'Is this your business?\nClaim your business to immediately update business information, respond to reviews, and more!\nClaim This Business', '', ""Collections Including Mo's General"", '', 'Things to do in Brooklyn', 'Pizza Near Me', 'Pizzaria Near Me', 'Pizza Hut Near Me', 'Restaurants', 'Nightlife', 'Shopping', 'Show all', 'Search for Reservations', 'Book a Table in Brooklyn', ""Find more Pizza Places near Mo's General"", 'Hot And New Restaurants Brooklyn', ""Frequently Asked Questions about Mo's General""]",[],,,
498,As You Are,"American (New),",2 reviews,4.5 star rating,"['As You Are\n2 reviews\nClaimed\nAmerican (New), Beer Bar, Cocktail Bars\nEdit', '2 reviews', '', 'Location & Hours', '252 Schermerhorn St\nBrooklyn, NY 11217\nNevins St & Bond St\nBoerum Hill, Downtown Brooklyn\nGet directions', '252 Schermerhorn St\nBrooklyn, NY 11217\nNevins St & Bond St\nBoerum Hill, Downtown Brooklyn', 'Edit business info', 'Ask the Community', 'acehotel.com', '(718) 313-3636', 'Get Directions\n252 Schermerhorn St Brooklyn, NY 11217', 'Message the Business', '', 'Things to do in Brooklyn', 'American Food Near Me', 'Beer Bar Near Me', 'Beer Bars Near Me', 'Farm to Table Near Me', 'Restaurants', 'Nightlife', 'Shopping', 'Show all', 'Search for Reservations', 'Book a Table in Brooklyn', 'Find more American (New) Restaurants near As You Are', 'Find more Beer Bar near As You Are', 'Find more Cocktail Bars near As You Are', 'Frequently Asked Questions about As You Are']",[],,,
499,Colombia In Park Slope,$$,391 reviews,4 star rating,"['Colombia In Park Slope\n391 reviews\nClaimed\n$$ Colombian\nEdit\nOpen11:00 AM - 10:00 PM\nHours updated over 3 months ago', '391 reviews', 'Hours updated over 3 months ago', '', 'Menu', 'Location & Hours', '376 5th Ave\nBrooklyn, NY 11215\n6th Ave\nPark Slope\nGet directions', '376 5th Ave\nBrooklyn, NY 11215\n6th Ave\nPark Slope', 'Mon\n11:00 AM - 10:00 PM\nTue\n11:00 AM - 10:00 PM\nWed\n11:00 AM - 10:00 PM\nOpen now\nThu\n11:00 AM - 10:00 PM\nFri\n11:00 AM - 11:00 PM\nSat\n11:00 AM - 11:00 PM\nSun\n11:00 AM - 9:00 PM\nEdit business info', 'Amenities and More', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Masks required', 'Ask the Community', 'What days and times are happy hour?', 'I believe it is on week days until 6 PM.\nMikaela S.  13 days ago\nView question details', 'Is the outdoor area open now?', 'Yes - the parking space out front has been converted into a nice seating area.\nJeremy S.  1 year ago\nView question details', 'colombiany.com', '(718) 369-2020', 'Get Directions\n376 5th Ave Brooklyn, NY 11215', '', 'Frequently Asked Questions about Colombia In Park Slope']",['Mini Empanadas\n8 Photos 13 Reviews\nArroz Con Pollo\n5 Photos 12 Reviews\nCarne Asada\n5 Photos 8 Reviews\nAjiaco Soup\n4 Photos 5 Reviews\nBeef Empanadas\n2 Photos 8 Reviews\nCamarones Al Aguardiente\n3 Photos 5 Reviews\nCoconut Shrimp\n3 Photos 6 Reviews\nSkirt Steak\n1 Photo 10 Reviews\nPernil a La Cerveza\n1 Photo 4 Reviews\nChorizo\n2 Photos 10 Reviews'],http://www.colombiany.com/#!menu/c1p9k,https://www.yelp.com/menu/colombia-in-park-slope-brooklyn,11:00 AM - 10:00 PM
500,L'Antagoniste,$$$,295 reviews,4.5 star rating,"[""L'Antagoniste\n295 reviews\nClaimed\n$$$ French, Breakfast & Brunch, Wine Bars\nEdit\nClosed5:00 PM - 9:00 PM\nHours updated over 3 months ago"", '295 reviews', 'Hours updated over 3 months ago', '', 'Menu', 'Location & Hours', '238 Malcolm X Blvd\nBrooklyn, NY 11221\nHancock St & Jefferson Ave\nBedford Stuyvesant\nGet directions', '238 Malcolm X Blvd\nBrooklyn, NY 11221\nHancock St & Jefferson Ave\nBedford Stuyvesant', 'Mon\n5:00 PM - 9:00 PM\nTue\n5:00 PM - 9:00 PM\nWed\n5:00 PM - 9:00 PM\nClosed now\nThu\n5:00 PM - 9:00 PM\nFri\n5:00 PM - 9:00 PM\nSat\n12:00 PM - 4:00 PM\n5:00 PM - 9:00 PM\nSun\n12:00 PM - 4:00 PM\n5:00 PM - 9:00 PM\nEdit business info', 'Amenities and More', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Vegan Options', 'Ask the Community', 'http://www.lantagoniste.com', '(917) 966-5300', 'Get Directions\n238 Malcolm X Blvd Brooklyn, NY 11221', '', ""Frequently Asked Questions about L'Antagoniste""]",[],http://lantagoniste.com/food/,,5:00 PM - 9:00 PM
501,Honey's,$$,47 reviews,4.5 star rating,"[""Honey's\n47 reviews\nClaimed\n$$ Cocktail Bars, Wine Tasting Room, Italian\nEdit\nClosed5:00 PM - 2:00 AM (Next day)\nHours updated 2 months ago"", '47 reviews', 'Hours updated 2 months ago', '', 'Offerings', 'Location & Hours', '93 Scott Ave\nBrooklyn, NY 11237\nRandolph St\nEast Williamsburg\nGet directions', '93 Scott Ave\nBrooklyn, NY 11237\nRandolph St\nEast Williamsburg', 'Mon\n5:00 PM - 2:00 AM (Next day)\nTue\n5:00 PM - 2:00 AM (Next day)\nWed\n5:00 PM - 2:00 AM (Next day)\nClosed now\nThu\n5:00 PM - 2:00 AM (Next day)\nFri\n5:00 PM - 2:00 AM (Next day)\nSat\n5:00 PM - 2:00 AM (Next day)\nSun\n5:00 PM - 2:00 AM (Next day)\nEdit business info', 'Amenities and More', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Masks required', 'COVID-19 updates', 'Ask the Community', 'Is the outdoor seating heated and covered?', 'Hello! thanks for asking, our outdoor area is covered but still allows for ample airflow for added Covid-19 safety. We have also installed very powerful shortwave infra… more\nArley M., Business Owner  9 months ago\nView question details', 'Are dogs allowed?', 'Yes\nBenjamin R.  2 years ago\nView question details', 'https://honeysbrooklyn.com', '(347) 669-1473', 'Get Directions\n93 Scott Ave Brooklyn, NY 11237', '', ""Frequently Asked Questions about Honey's""]",[],,,5:00 PM - 2:00 AM (Next day)
502,Kevin's,$$,148 reviews,4 star rating,"[""Kevin's\n148 reviews\nUnclaimed\n$$ Seafood\nEdit\nClosed\nHours updated 2 months ago"", '148 reviews', 'Hours updated 2 months ago', '', 'Menu', 'Most mentioned dishes', 'Location & Hours', '277A Van Brunt St\nBrooklyn, NY 11231\nPioneer St & Visitation Pl\nRed Hook\nGet directions', '277A Van Brunt St\nBrooklyn, NY 11231\nPioneer St & Visitation Pl\nRed Hook', 'Mon\nClosed\nTue\nClosed\nWed\nClosed\nClosed now\nThu\n6:00 PM - 10:00 PM\nFri\n10:00 AM - 10:00 PM\nSat\n10:00 AM - 10:00 PM\nSun\n10:00 AM - 4:00 PM\nEdit business info', 'Amenities and More', 'Takes Reservations', 'Offers Takeout', 'No Delivery', 'Accepts Credit Cards', 'About the Business', 'Ask the Community', 'http://www.mooreparties.com', '(718) 596-8335', 'Get Directions\n277A Van Brunt St Brooklyn, NY 11231', 'Is this your business?\nClaim your business to immediately update business information, respond to reviews, and more!\nClaim This Business', '', '', 'Things to do in Brooklyn', 'Crab Restaurants Near Me', 'Seafood Near Me', 'Waterfront Restaurants Brooklyn', 'Restaurants', 'Nightlife', 'Shopping', 'Show all', 'Search for Reservations', 'Book a Table in Brooklyn', ""Find more Seafood Restaurants near Kevin's"", ""Frequently Asked Questions about Kevin's""]",['Crab Cake\n1 Photo 23 Reviews\nFrench Toast\n4 Photos 15 Reviews\nPoached Eggs\n2 Photos 10 Reviews\nLobster Roll\n2 Photos 8 Reviews\nShrimp Corn Chowder\n2 Photos 13 Reviews\nScallops\n2 Photos 13 Reviews\nCioppino Fish Stew\n1 Photo 8 Reviews\nSeafood Stew\n1 Photo 6 Reviews\nMarinated Hanger Steak\n6 Photos 4 Reviews\nSmoked Trout\n1 Photo 2 Reviews'],,,
503,Han Dynasty,$$,330 reviews,4 star rating,"['Han Dynasty\n330 reviews\nClaimed\n$$ Szechuan, Cocktail Bars\nEdit\nOpen11:30 AM - 10:00 PM\nHours updated 2 weeks ago', '330 reviews', 'Hours updated 2 weeks ago', '', 'Menu', 'Most mentioned dishes', 'Location & Hours', '1 Dekalb Ave\nBrooklyn, NY 11201\nDowntown Brooklyn\nGet directions', '1 Dekalb Ave\nBrooklyn, NY 11201\nDowntown Brooklyn', 'Mon\n11:30 AM - 10:00 PM\nTue\n11:30 AM - 10:00 PM\nWed\n11:30 AM - 10:00 PM\nOpen now\nThu\n11:30 AM - 10:00 PM\nFri\n11:30 AM - 10:30 PM\nSat\n11:30 AM - 10:30 PM\nSun\n11:30 AM - 10:00 PM\nEdit business info\nUpcoming Special Hours\nThu 2021-11-25\nClosed', 'Amenities and More', 'Takes Reservations', 'Proof of vaccination required', 'All staff fully vaccinated', 'Masks required', 'COVID-19 updates', 'Ask the Community', 'Is this place not living up you the other locations? Ended up going to the lower East side location, terrific.', ""The wontons here were better than those I've had at the east village location but the dry pepper chicken (fried with long, hot peppers) is almost inedible. It's my go-to and I found it to be mostly dough, very little chicken, and not spicy enough.… more\nGwen A.  4 years ago 2 people found this helpful\nView 1 more answer"", 'http://handynasty.net', '(718) 858-0588', 'Get Directions\n1 Dekalb Ave Brooklyn, NY 11201', 'Message the Business', '', 'Things to do in Brooklyn', 'China Food Near Me', 'Cocktail Bars Near Me', 'Szechuan Food Near Me', 'Asian Food Brooklyn', 'Chinese Food Delivery Brooklyn', 'Chinese Restaurant Brooklyn', 'Restaurants', 'Cafes', 'Food', 'Bars', 'Shopping', 'Hotels', 'Landmarks', 'Show all', 'Search for Reservations', 'Book a Table in Brooklyn', 'Find more Cocktail Bars near Han Dynasty', 'Find more Szechuan Restaurants near Han Dynasty', 'Frequently Asked Questions about Han Dynasty']",['$11.50\nDan Dan Noodle\n25 Photos 84 Reviews\n$17.80\nDry Pot\n5 Photos 35 Reviews\n$17.80\nKung Pao\n9 Photos 20 Reviews\n$12.55\nL Kung Pao Chicken\n8 Photos 13 Reviews\n$14.65\nDry Pepper Chicken Wings\n6 Photos 16 Reviews\n$9.40\nLo Mein\n5 Photos 8 Reviews\n$11.50\nL Double Cooked Pork Belly\n5 Photos 7 Reviews\n$14.65\nL Dry Pepper Fish\n4 Photos 6 Reviews\n$12.55\nL Garlic Sauce Chicken\n3 Photos 6 Reviews\n$15.70\nL Salt Pepper Shrimp\n2 Photos 7 Reviews'],http://handynasty.net/brooklyn/menu.pdf,https://www.yelp.com/menu/han-dynasty-brooklyn-2,11:30 AM - 10:00 PM
504,Carla,$$,44 reviews,5 star rating,"['Carla\n44 reviews\nClaimed\n$$ American (New)\nEdit\nOpen12:00 PM - 9:30 PM\nHours updated 2 months ago', '44 reviews', 'Hours updated 2 months ago', '', 'Menu', 'Most mentioned dishes', 'Location & Hours', '25-03 40th Avenue\nLong Island City, NY 11101\nLong Island City\nGet directions', '25-03 40th Avenue\nLong Island City, NY 11101\nLong Island City', 'Mon\n12:00 PM - 9:30 PM\nTue\n12:00 PM - 9:30 PM\nWed\n12:00 PM - 9:30 PM\nOpen now\nThu\n12:15 PM - 9:30 PM\nFri\n12:00 PM - 10:30 PM\nSat\n12:00 PM - 10:30 PM\nSun\n12:00 PM - 9:30 PM\nEdit business info', 'Amenities and More', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Masks required', 'Ask the Community', 'Do they have any draft beers?', 'Yes tap beers on site\nDavid C.  16 days ago\nView question details', 'Do you require vax card for outdoor seating?', 'No, vaccinations card is not needed for outdoor dining.\nBarb C., Business Owner  1 month ago\nView question details', 'http://carlalic.com', '(929) 204-6264', 'Get Directions\n25-03 40th Avenue Long Island City, NY 11101', 'Message the Business', '', 'Things to do in Long Island City', 'American Food Near Me', 'Lemonade Near Me', 'Hot And New Long Island City', 'Outdoor Dining Long Island City', 'Vegan Food Long Island City', 'Restaurants', 'Nightlife', 'Shopping', 'Show all', 'Search for Reservations', 'Book a Table in Long Island City', 'Find more American (New) Restaurants near Carla', 'Frequently Asked Questions about Carla']",['$11.00\nVegan Pesto Cauliflower\n6 Photos 3 Reviews\n$13.95\nAngry Bird\n2 Photos 3 Reviews\n$13.00\nMighty Wings\n2 Photos 1 Review'],,['https://www.yelp.com/menu/carla-long-island-city'],12:00 PM - 9:30 PM
505,Mojo Restaurant,$$,445 reviews,4 star rating,"['Mojo Restaurant\n445 reviews\nClaimed\n$$ Latin American\nEdit\nOpen12:00 PM - 11:00 PM\nHours updated 2 weeks ago', '445 reviews', 'Hours updated 2 weeks ago', '', 'Menu', 'Most mentioned dishes', 'Location & Hours', '70-20 Austin St\nForest Hills, NY 11375\nForest Hills\nGet directions', '70-20 Austin St\nForest Hills, NY 11375\nForest Hills', 'Mon\n12:00 PM - 11:00 PM\nTue\n12:00 PM - 11:00 PM\nWed\n12:00 PM - 11:00 PM\nOpen now\nThu\n12:00 PM - 12:00 AM (Next day)\nFri\n12:00 PM - 12:00 AM (Next day)\nSat\n11:00 AM - 12:00 AM (Next day)\nSun\n11:00 AM - 11:00 PM\nEdit business info\nUpcoming Special Hours\nThu 2021-11-25\nClosed', 'Amenities and More', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Masks required', 'About the Business', 'Ask the Community', ""What's the happy hour? I don't see it listed anywhere."", 'There were certain discounts on wine and beer when we went. Maybe $7 sangria or something like that? None of the cocktails or food were on the Happy Hour specials\nMary S.  2 years ago 1 person found this helpful\nView question details', ""For the brunch, is the drink/ cocktail options only limited to the mimosas, bellinis, and bloody Mary's? Or are we able to order other cocktails and drinks and even pitchers of (Sangria, margaritas, mojitos)?"", 'Full cocktail menu and all spirits are available for brunch and lunch.\nAlex M., Business Owner  2 years ago\nView question details', 'https://mojolatin.com', '(718) 261-6162', 'Get Directions\n70-20 Austin St Forest Hills, NY 11375', '', 'Things to do in Forest Hills', 'Latin Restaurants Near Me', 'Find more Latin American Restaurants near Mojo Restaurant', 'Restaurants', 'Nightlife', 'Shopping', 'Show all', 'Search for Reservations', 'Book a Table in Forest Hills', 'Happy Hour Forest Hills', 'Spanish Food Forest Hills', 'Spanish Restaurant Forest Hills', 'Frequently Asked Questions about Mojo Restaurant']","[""$25.00\nChicken Mojo\n18 Photos 26 Reviews\n$34.00\nChurrasco\n22 Photos 29 Reviews\n$12.00\nChicken Taquitos\n5 Photos 11 Reviews\n$24.00\nJumpin' Lomo\n8 Photos 12 Reviews\n$10.00\nGuac & Chips\n12 Photos 5 Reviews\n$16.00\nBaja Shrimp Taco\n1 Photo 7 Reviews""]",http://www.mojolatin.com/qrc-menu,https://www.yelp.com/menu/mojo-restaurant-forest-hills,12:00 PM - 11:00 PM
506,The Highwater,$$,450 reviews,4 star rating,"['The Highwater\n450 reviews\nClaimed\n$$ American (New), Hawaiian, Tiki Bars\nEdit\nOpen1:30 PM - 12:00 AM (Next day)\nHours updated 1 week ago', '450 reviews', 'Hours updated 1 week ago', '', 'Menu', 'Most mentioned dishes', 'Location & Hours', '3420 Broadway\nAstoria, NY 11106\nAstoria\nGet directions', '3420 Broadway\nAstoria, NY 11106\nAstoria', 'Mon\nClosed\nTue\n1:30 PM - 12:00 AM (Next day)\nWed\n1:30 PM - 12:00 AM (Next day)\nOpen now\nThu\n1:30 PM - 12:00 AM (Next day)\nFri\n2:30 PM - 2:30 AM (Next day)\nSat\n11:00 AM - 2:30 AM (Next day)\nSun\n11:00 AM - 12:00 AM (Next day)\nEdit business info', 'Amenities and More', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Staff wears masks', 'About the Business', 'COVID-19 updates', 'Ask the Community', ""How's the parking around here? Is there free street parking, meters, parking garages nearby?"", 'In front of the restaurant along on Broadway, the main street of the neighborhood area are metered parking spots. It\'s time controlled ""up to #p.m."" . There are also side street parking spots in which if you are lucky , you have ""unlimited time""… more\nAlvin H.  2 years ago 2 people found this helpful\nView 1 more answer', 'Until what time is Brunch served?', 'Brunch is served Saturday and Sunday from 11am-3:30pm\nGeorge S., Business Owner  2 years ago\nView question details', 'http://www.thehighwaternyc.com', '(917) 745-0407', 'Get Directions\n3420 Broadway Astoria, NY 11106', 'Message the Business', '', 'Things to do in Astoria', 'American Food Near Me', 'Hawaiian Food Near Me', 'Lemonade Near Me', ""Zippy's Near Me"", 'Bottomless Brunch Astoria', 'Happy Hour Astoria', 'Outdoor Dining Astoria', 'Restaurants', 'Cafes', 'Food', 'Bars', 'Shopping', 'Hotels', 'Landmarks', 'Show all', 'Search for Reservations', 'Book a Table in Astoria', 'Find more American (New) Restaurants near The Highwater', 'Find more Hawaiian Restaurants near The Highwater', 'Find more Tiki Bars near The Highwater', 'Frequently Asked Questions about The Highwater']",['$14.00\nCrunchy Fish Tacos\n22 Photos 53 Reviews\n$13.00\nCoconut Shrimp\n7 Photos 23 Reviews\n$14.00\nFried Chicken Sandwich\n3 Photos 20 Reviews\n$12.00\nSpam Musubi\n14 Photos 17 Reviews\n$17.00\nLoco Moco\n10 Photos 14 Reviews\nKalua Pork\n2 Photos 9 Reviews\n$5.95\nEmpanadas\n3 Photos 7 Reviews\n$14.95\nBig Island Burger\n8 Photos 6 Reviews\n$12.00\nHoney Sriracha Wings\n4 Photos 6 Reviews\n$6.95\nKalua Pork Buns\n1 Photo 8 Reviews'],,['https://www.yelp.com/menu/the-highwater-astoria'],1:30 PM - 12:00 AM (Next day)
507,The Shack 48,"Comfort Food,",6 reviews,4.5 star rating,"['The Shack 48\n6 reviews\nClaimed\nComfort Food, Cajun/Creole, Burgers\nEdit\nClosed3:00 PM - 11:00 PM\nHours updated 1 month ago', '6 reviews', 'Hours updated 1 month ago', '', 'Menu', 'Location & Hours', '212-32 48th Ave\nNew York, NY 11364\nBayside\nGet directions', '212-32 48th Ave\nNew York, NY 11364\nBayside', 'Mon\n3:00 PM - 11:00 PM\nTue\nClosed\nWed\n3:00 PM - 11:00 PM\nClosed now\nThu\n3:00 PM - 11:00 PM\nFri\n3:00 PM - 11:00 PM\nSat\n12:00 PM - 11:00 PM\nSun\n12:00 PM - 11:00 PM\nEdit business info', 'Amenities and More', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Proof of vaccination required', 'Ask the Community', '(718) 539-5115', 'Get Directions\n212-32 48th Ave New York, NY 11364', '', 'Things to do in New York', 'Burgers Near Me', 'Cajun Restaurants Near Me', 'Crablegs Near Me', 'Hamburgers Near Me', 'Restaurants', 'Nightlife', 'Shopping', 'Show all', 'Cajun Seafood New York', 'Hot And New Restaurants New York', 'Seafood Boil New York', 'Search for Reservations', 'Book a Table in New York', 'Find more Burgers near The Shack 48', 'Find more Cajun/Creole near The Shack 48', 'Find more Comfort Food near The Shack 48', 'Frequently Asked Questions about The Shack 48']",[],,['https://www.yelp.com/menu/the-shack-48-new-york'],3:00 PM - 11:00 PM
508,Kin'd,$$,882 reviews,4.5 star rating,"[""Kin'd\n882 reviews\nClaimed\n$$ Thai\nEdit\nOpen12:00 PM - 10:00 PM"", '882 reviews', '', 'Menu', 'Most mentioned dishes', 'Location & Hours', '192-03 Union Tpke\nFresh Meadows, NY 11366\nFresh Meadows, Flushing\nGet directions', '192-03 Union Tpke\nFresh Meadows, NY 11366\nFresh Meadows, Flushing', 'Mon\n12:00 PM - 10:00 PM\nTue\n12:00 PM - 10:00 PM\nWed\n12:00 PM - 10:00 PM\nOpen now\nThu\n12:00 PM - 10:00 PM\nFri\n12:00 PM - 11:00 PM\nSat\n12:00 PM - 11:00 PM\nSun\n12:00 PM - 10:00 PM\nEdit business info', 'Amenities and More', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Proof of vaccination required', 'About the Business', 'Ask the Community', 'What exactly is vegetarian duck?', 'It\'s delicious! "" Vegetarian mock duck is a gluten-based meat substitute. It is made of wheat gluten, oil, sugar, soy sauce, and salt, and is high in protein.""\nKarina F.  2 months ago 1 person found this helpful\nView question details', 'Do they take Amex credit cards?', 'Yes\nPeechee C.  3 years ago\nView 3 more answers', 'https://www.kindthai.com', '(718) 468-0888', 'Get Directions\n192-03 Union Tpke Fresh Meadows, NY 11366', '', 'Things to do in Fresh Meadows', 'Take Out Delivery Restaurants Near Me', 'Thai Food Near Me', 'Asian Food Fresh Meadows', 'Thai Food Fresh Meadows', 'Vegetarian Food Fresh Meadows', 'Restaurants', 'Nightlife', 'Shopping', 'Show all', 'Search for Reservations', 'Book a Table in Fresh Meadows', ""Find more Thai Restaurants near Kin'd"", ""Frequently Asked Questions about Kin'd""]",['$12.00\nDrunken Noodle\n97 Photos 151 Reviews\n$12.00\nPad Thai\n78 Photos 133 Reviews\n$6.00\nSpring Roll\n23 Photos 50 Reviews\n$9.00\nMango Sticky Rice\n36 Photos 44 Reviews\n$7.00\nBangkok Wings\n50 Photos 37 Reviews\n$12.00\nSpicy Basil\n18 Photos 41 Reviews\n$12.00\nGreen Curry\n32 Photos 45 Reviews\n$9.00\nPapaya Salad\n30 Photos 33 Reviews\n$12.00\nPineapple Fried Rice\n16 Photos 36 Reviews\n$12.00\nPad Se-ew\n32 Photos 23 Reviews'],https://www.kindthai.com/menu,https://www.yelp.com/menu/kind-fresh-meadows,12:00 PM - 10:00 PM
509,Sai,$$,254 reviews,4.5 star rating,"['Sai\n254 reviews\nClaimed\n$$ Asian Fusion, Sushi Bars, Japanese\nEdit\nOpen12:00 PM - 10:00 PM\nHours updated 3 months ago', '254 reviews', 'Hours updated 3 months ago', '', 'Menu', 'Most mentioned dishes', 'Location & Hours', '95-34 Queens Blvd\nRego Park, NY 11374\nRego Park\nGet directions', '95-34 Queens Blvd\nRego Park, NY 11374\nRego Park', 'Mon\nClosed\nTue\n12:00 PM - 10:00 PM\nWed\n12:00 PM - 10:00 PM\nOpen now\nThu\n12:00 PM - 10:00 PM\nFri\n12:00 PM - 11:00 PM\nSat\n12:00 PM - 11:00 PM\nSun\n12:00 PM - 10:00 PM\nEdit business info', 'Amenities and More', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Masks required', 'About the Business', 'Ask the Community', 'Any happy hour currently?', 'No answers yet. Answer this question', 'Kid friendly? Do they have high chairs?', 'yes\nMenglian H., Business Owner  5 months ago 1 person found this helpful\nView question details', 'http://www.sainyc.com', '(718) 897-0429', 'Get Directions\n95-34 Queens Blvd Rego Park, NY 11374', 'Message the Business', '1 free sake with your check-in\nSend to your Phone', '', 'Things to do in Rego Park', 'Asian Fusion Near Me', 'Chicken Terriyaki Near Me', 'Japanese Food Near Me', 'Sushi Near Me', 'Restaurants', 'Nightlife', 'Shopping', 'Show all', 'Japanese Food Rego Park', 'Japanese Restaurant Rego Park', 'Omakase Sushi Rego Park', 'Search for Reservations', 'Book a Table in Rego Park', 'Find more Asian Fusion Restaurants near Sai', 'Find more Japanese Restaurants near Sai', 'Find more Sushi Bars near Sai', 'Frequently Asked Questions about Sai']",['$29.50\nUltimate Toro Roll\n31 Photos 25 Reviews\n$30.00\nPeking Duck\n11 Photos 14 Reviews\n$5.00\nAvocado Roll\n14 Photos 9 Reviews\n$33.00\nRego Park Roll\n11 Photos 10 Reviews\n$7.00\nWild King Salmon\n3 Photos 10 Reviews\n$5.00\nYellowtail\n12 Photos 7 Reviews\n$9.50\nShrimp Tempura Roll\n4 Photos 9 Reviews\n$79.00\nSushi and Sashimi Combo for 2\n10 Photos 4 Reviews\n$79.00\nSushi Sashimi for Two\n7 Photos 6 Reviews\n$6.50\nTuna Roll\n7 Photos 6 Reviews'],http://www.sainyc.com/,https://www.yelp.com/menu/sai-rego-park,12:00 PM - 10:00 PM
