Recipe,Amount,Unit,Ingredient
spicy-tahini-noodles,8,ounces,"dried whole wheat fettuccini
"
spicy-tahini-noodles,,,"sesame chile sauce*
"
spicy-tahini-noodles,,,"sesame seeds, sliced green onions, lemon wedges
"
making-homemade-tortillas,2,cups,"masa harina
"
making-homemade-tortillas,1 0.5,cups,"water
"
dragonfruit-bowl,4,tablespoons,"chia seeds
"
dragonfruit-bowl,0.5,cup,"dragonfruit puree, 3.5-ounce freezer pack, melted"
dragonfruit-bowl,1 0.5,teaspoon,"pomegranate powder (optional)
"
dragonfruit-bowl,0.75,cup,"almond or oat milk
"
dragonfruit-bowl,,pinch,"of good salt
"
dragonfruit-bowl,,,"top with any or all of the following: seasonal berries, toasted walnuts, goji berries, sesame seeds
"
green-soup,1,cup,"cooked split green peas
"
green-soup,2,ounces,"(2 handfuls) spinach, de-stemmed"
green-soup,1,,"large celery stalk
"
green-soup,1,ounce,parsley leaves (1 handful)
green-soup,1,ounce,cilantro leaves (1 handful)
green-soup,1,clove,"garlic
"
green-soup,1,tablespoon,"miso
"
green-soup,1,tablespoon,"nutritional yeast
"
green-soup,2,tablespoons,"coconut cream*
"
green-soup,2 0.5,cups,"water
"
green-soup,,,"Toppings: any/all of the following: shaved watermelon radish (I like to soak in salt water), toasted almonds, celery &/or cilantro leaves
"
easy-tomato-pasta-salad,0.25,pound,"kale, loosely chopped or baby kale
"
easy-tomato-pasta-salad,8,ounces,"dried whole-grain short pasta
"
easy-tomato-pasta-salad,1,teaspoon,"whole caraway seeds
"
easy-tomato-pasta-salad,3,,"garlic cloves
"
easy-tomato-pasta-salad,0.25,teaspoon,"fine grain sea salt
"
easy-tomato-pasta-salad,2,tablespoons,"harissa paste
"
easy-tomato-pasta-salad,0.3,cup,"fresh lemon juice
"
easy-tomato-pasta-salad,0.3,cup,"water or almond milk
"
easy-tomato-pasta-salad,3,tablespoons,"nutritional yeast
"
easy-tomato-pasta-salad,1,tablespoon,"tahini (optional)
"
easy-tomato-pasta-salad,2,pounds,"of tomatoes, halved or quartered
"
easy-tomato-pasta-salad,,,"lots of fresh basil, torn or thinly sliced
"
easy-tomato-pasta-salad,,,"to serve, any or all of the following: herb flowers, thinly sliced makrut lime leaves, torn olives, chopped toasted almonds, cooked black or French lentils
"
grilled-tofu-spring-rolls,1,tablespoon,"of any/all of the following: minced lemongrass, garlic, ginger
"
grilled-tofu-spring-rolls,2,teaspoons,"ground turmeric
"
grilled-tofu-spring-rolls,1,tablespoon,"olive oil
"
grilled-tofu-spring-rolls,1,cup,"coconut milk or homemade cashew cream
"
grilled-tofu-spring-rolls,,,"salt to taste
"
grilled-tofu-spring-rolls,12,ounces,"extra firm tofu, sliced into 1/2 inch thick slabs"
grilled-tofu-spring-rolls,,,"More ideas: caramelized onions, sriracha sauce (or other hot sauce), grilled asparagus spears, fresh herbs (mint, cilantro, basil), whisper thin slices of watermelon radish.
"
grilled-tofu-spring-rolls,8,,"rice paper wrappers
"
watermelon-poke-recipe,,,Grated zest of 1 lemon
watermelon-poke-recipe,,,"Fresh ginger, cut into a 1-inch cube, peeled, and grated"
watermelon-poke-recipe,1,tablespoon,"honey
"
watermelon-poke-recipe,0.75,teaspoon,"cayenne
"
watermelon-poke-recipe,0.75,teaspoon,"fine-grain sea salt
"
watermelon-poke-recipe,1,tablespoon,"freshly squeezed lemon juice
"
watermelon-poke-recipe,0.25,cup,"unseasoned (brown) rice vinegar
"
watermelon-poke-recipe,0.3,cup,"soy sauce (low-sodium is ok)
"
watermelon-poke-recipe,2,tablespoons,"extra-virgin olive oil
"
watermelon-poke-recipe,2,tablespoons,"toasted sesame oil
"
watermelon-poke-recipe,3,pound,"seedless watermelon (small melon)
"
taco-salad,2,teaspoons,"extra virgin coconut or olive oil
"
taco-salad,8,ounces,"tempeh
"
taco-salad,1,tablespoon,"taco seasoning
"
taco-salad,0.3,cup,"ketchup
"
taco-salad,0.5,cup,"apple cider vinegar
"
taco-salad,2,tablespoons,"coconut nectar, maple syrup, or honey
"
taco-salad,0.25,teaspoon,"salt
"
taco-salad,1 0.5,teaspoons,"smoked paprika
"
taco-salad,1,teaspoon,"onion powder
"
taco-salad,0.3,cup,"organic sunflower oil
"
taco-salad,14,ounce,"can black beans, drained & rinsed
"
taco-salad,15,,"black olives, chopped
"
taco-salad,0.5,cup,"sliced green onions
"
taco-salad,2,,"medium heads of romaine lettuce, sliced
"
taco-salad,1,cup,"cilantro, chopped
"
taco-salad,1   2,cups,"tortilla chips
"
taco-salad,1,,"avocado, sliced
"
taco-salad,,,"to serve, optional; cherry tomatoes, roasted cherry tomatoes, lime, pickled red onions
"
spicy-instant-pot-taco-soup-recipe,2,tablespoons,"extra-virgin olive oil
"
spicy-instant-pot-taco-soup-recipe,1,,"large onion
"
spicy-instant-pot-taco-soup-recipe,3,cloves,"garlic
"
spicy-instant-pot-taco-soup-recipe,3,tablespoons,"taco seasoning
"
spicy-instant-pot-taco-soup-recipe,0.5,cup,"quinoa
"
spicy-instant-pot-taco-soup-recipe,4,cups,"water
"
spicy-instant-pot-taco-soup-recipe,0.25,teaspoon,"salt
"
spicy-instant-pot-taco-soup-recipe,2 14,ounce,"cans pinto beans
"
spicy-instant-pot-taco-soup-recipe,1 0.5,cups,"corn
"
spicy-instant-pot-taco-soup-recipe,1 14,ounce,"can crushed tomatoes
"
spicy-instant-pot-taco-soup-recipe,1,cup,"favorite
"
spicy-instant-pot-taco-soup-recipe,,," toasted pepitas or almonds, cilantro, avocado, salted yogurt (use non-dairy to keep it vegan), lime wedges
"
red-fruit-salad-recipe,1,pound,"cherries, pitted*
"
red-fruit-salad-recipe,1,pound,"strawberries, cored
"
red-fruit-salad-recipe,1 0.25,teaspoon,"whole coriander seeds, or more to taste
"
red-fruit-salad-recipe,2 3,tablespoons,"natural cane sugar (or brown sugar)
"
red-fruit-salad-recipe,,,"bit of lemon zest, bit of fresh lemon juice
"
spicy-rainbow-chopped-salad,8,ounces,"firm tofu, cut into 1/2-inch cubes"
spicy-rainbow-chopped-salad,,,"extra virgin olive oil
"
spicy-rainbow-chopped-salad,,,"fine grain sea salt
"
spicy-rainbow-chopped-salad,1,,"medium head of radicchio, romaine, or structured lettuce, trimmed and torn
"
spicy-rainbow-chopped-salad,3,cups,"of brown rice, room temperature or slightly warmed
"
spicy-rainbow-chopped-salad,0.5,cup,"peanuts
"
spicy-rainbow-chopped-salad,2,,"oranges (or blood oranges), peeled and segmented
"
spicy-rainbow-chopped-salad,0.5,cup,"crispy, fried shallots*
"
spicy-rainbow-chopped-salad,1 2,,"big handfuls of chopped herbs (basil, cilantro, or combination)
"
spicy-rainbow-chopped-salad,4,,"scallions, thinly sliced
"
spicy-rainbow-chopped-salad,0.75,cups,"cashew milk**
"
spicy-rainbow-chopped-salad,1,tablespoon,"red curry paste, or to taste
"
spicy-rainbow-chopped-salad,,,"juice of one lime
"
spicy-rainbow-chopped-salad,1,teaspoon,"sugar or other sweetener
"
sofrito,0.25,cup,"olive oil
"
sofrito,1,,"yellow onion, minced
"
sofrito,2,cloves,"garlic, minced
"
sofrito,0.5,,"green bell pepper, seeded, and minced
"
sofrito,0.5,cup,"red wine (or white)
"
sofrito,2 28,ounce,"cans of whole tomatoes, drained, cored, and grated on a box grater OR 2 pounds of ripe tomatoes, grated on a box grater"
sofrito,1,,"sprig rosemary
"
sofrito,,,scant 1/2 teaspoon fine grain sea salt
good-chana-masala-recipe,1,tablespoon,"olive or sunflower oil
"
good-chana-masala-recipe,2,,"medium onions, finely diced
"
good-chana-masala-recipe,1,inch,"piece of ginger, peeled and minced
"
good-chana-masala-recipe,4,cloves,"garlic, minced
"
good-chana-masala-recipe,1,,"small serrano chile, stemmed, seeded, minced
"
good-chana-masala-recipe,2,teaspoons,"garam masala
"
good-chana-masala-recipe,1,teaspoon,"turmeric powder
"
good-chana-masala-recipe,0.25,teaspoon,"cayenne pepper, or more to taste
"
good-chana-masala-recipe,1,teaspoon,"ground coriander
"
good-chana-masala-recipe,2,teaspoons,"ground cumin
"
good-chana-masala-recipe,0.75,teaspoon,"fine grain salt, plus more to taste
"
good-chana-masala-recipe,2,,"medium tomatoes, diced
"
good-chana-masala-recipe,1 0.5,cups,"water
"
good-chana-masala-recipe,2,14-ounce,"cans chickpeas, drained
"
good-chana-masala-recipe,1,,"generous tablespoon chana masala powder (I use this one)
"
good-chana-masala-recipe,,,"lemon or lime
"
good-chana-masala-recipe,,,"to serve: lots of scallions, lots of cilantro
"
instant-pot-hummus-recipe,8,ounces,(1 1/4 cups) dried chickpeas
instant-pot-hummus-recipe,1 0.5,teaspoons,"kosher salt, plus more as needed
"
instant-pot-hummus-recipe,,,"Juice of 1 lemon, plus more as needed"
instant-pot-hummus-recipe,2,,"garlic cloves, grated or chopped
"
instant-pot-hummus-recipe,0.25,teaspoon,"ground cumin
"
instant-pot-hummus-recipe,0.3,cup,"tahini
"
instant-pot-hummus-recipe,,,"Ice water, as needed
"
instant-pot-hummus-recipe,2,tablespoons,"extra-virgin olive oil, plus more for serving
"
instant-pot-hummus-recipe,,,"As pictured: add 2 big handfuls of spinach, toasted pepitas and sesame seeds for serving"
homemade-strawberry-almond-milk,1,cup,"raw almonds
"
homemade-strawberry-almond-milk,,,"filtered water
"
homemade-strawberry-almond-milk,,,"maple syrup, 1 pitted date, drops of stevia, (or to taste)"
homemade-strawberry-almond-milk,,,"generous pinch of sea salt
"
homemade-strawberry-almond-milk,15,,"ripe strawberries, hulled
"
homemade-strawberry-almond-milk,0.5,teaspoon,"almond or vanilla extract
"
homemade-strawberry-almond-milk,,,"special equipment: large cloth tea bag, sieve, or French press
"
instant-pot-congee-recipe,1,cup,"brown jasmine rice
"
instant-pot-congee-recipe,0.5,cup,"white jasmine rice
"
instant-pot-congee-recipe,9,cups,"water or mushroom broth
"
instant-pot-congee-recipe,1,teaspoon,"fine grain sea salt
"
instant-pot-congee-recipe,1 0.25,teaspoons,"ground turmeric
"
instant-pot-congee-recipe,,,"(optional) 1/4 cup of other quick-cooking grains: quinoa, millet, french lentils, Job's tears, etc."
instant-pot-congee-recipe,,,"salted peanuts, flash sautéed bok choy, pickled shaved mushrooms*, soy sauce, a spicy chile oil or sriracha, sprouts or micro greens, a few rogue chickpeas
"
instant-pot-plov-recipe,3,tablespoons,"extra virgin olive oil
"
instant-pot-plov-recipe,2,,"medium yellow onions, thinly sliced
"
instant-pot-plov-recipe,1,teaspoon,"red chile flakes
"
instant-pot-plov-recipe,1 14,ounce,"can of chickpeas, drained, rinsed (or equivalent)
"
instant-pot-plov-recipe,3,,"garlic cloves, peeled and chopped
"
instant-pot-plov-recipe,0.3,cup,"black olives, chopped
"
instant-pot-plov-recipe,2,cups,"boiling water with 1/2 teaspoon salt added, divided"
instant-pot-plov-recipe,6,ounces,"kale or spinach, chopped (frozen is ok)
"
instant-pot-plov-recipe,,,"a couple handfuls chopped herbs (cilantro, dill, celery leaves)
"
instant-pot-plov-recipe,1 0.5,cups,"brown basmati rice, well rinsed
"
instant-pot-plov-recipe,,,"a big pinch of saffron, (optional)
"
instant-pot-plov-recipe,,,"to serve (some or all of the following): salted yogurt with saffron, toasted walnuts, chopped olives, herbs, lemon wedges
"
shredded-jackfruit-burritos,,,a 20-ounce can of green jackfruit (in brine or water)
shredded-jackfruit-burritos,1,tablespoon,"extra virgin olive oil
"
shredded-jackfruit-burritos,1,,"medium onion, chopped
"
shredded-jackfruit-burritos,0.25,cup,"chopped garlic
"
shredded-jackfruit-burritos,1,teaspoon,"smoked paprika
"
shredded-jackfruit-burritos,1 0.5,teaspoons,"taco seasoning (or chili powder)
"
shredded-jackfruit-burritos,0.5,cup,"water
"
shredded-jackfruit-burritos,,,"big squeeze of lemon or lime juice
"
shredded-jackfruit-burritos,,,"scant 1/2 teaspoon of salt, or to taste"
shredded-jackfruit-burritos,4   6 to,,"tortillas, preferably whole-grain
"
shredded-jackfruit-burritos,,,"Any / all of the following: black or pinto beans, brown rice, shredded cabbage, sliced avocado, a favorite salsa, cilantro, scallions or red onions
"
instant-pot-chili-mac-recipe,3 0.5,cups,of favorite chili (or two 14-ounce cans)
instant-pot-chili-mac-recipe,1 12,ounce,"beer, or equivalent amount of broth
"
instant-pot-chili-mac-recipe,0.5,cup,/ 4 ounces water
instant-pot-chili-mac-recipe,2,cups,"of dried elbow pasta
"
instant-pot-chili-mac-recipe,,,"a generous splash of cashew or coconut milk
"
instant-pot-chili-mac-recipe,,,"to serve, any/all of the following: scallions, salted yogurt (regular on non-dairy), cilantro, red onions, chopped olives
"
quick-shredded-tofu-stir-fry,1,,"small Serrano pepper, seeded and minced
"
quick-shredded-tofu-stir-fry,0.25,teaspoon,"fine grain sea salt, plus more to taste
"
quick-shredded-tofu-stir-fry,1,tablespoon,"white wine vinegar
"
quick-shredded-tofu-stir-fry,1,teaspoon,"runny honey, brown sugar, or maple syrup
"
quick-shredded-tofu-stir-fry,4,tablespoons,/ 60 ml extra virgin olive oil
quick-shredded-tofu-stir-fry,1,tablespoon,"crème fraiche, sour cream, or non-dairy yogurt
"
quick-shredded-tofu-stir-fry,2,cups,/ 2 oz / 55 g pea shoots
quick-shredded-tofu-stir-fry,8,ounces,"/ 225 g extra-firm tofu, shredded on a box grater"
quick-shredded-tofu-stir-fry,0.5,cup,/ 2.5 oz / 70 g well-toasted pepitas
quick-shredded-tofu-stir-fry,3,tablespoons,"(black) sesame seeds
"
slow-cooker-black-bean-chili,2,tablespoons,"extra virgin olive oil
"
slow-cooker-black-bean-chili,2,,"medium onions
"
slow-cooker-black-bean-chili,4,cloves,"garlic
"
slow-cooker-black-bean-chili,5,,"stalks of celery
"
slow-cooker-black-bean-chili,2,,"medium carrots
"
slow-cooker-black-bean-chili,2,,"chopped chipotle pepper in adobo sauce
"
slow-cooker-black-bean-chili,1   2,tablespoons,"chili powder
"
slow-cooker-black-bean-chili,1 0.5,teaspoons,"fine grain sea salt
"
slow-cooker-black-bean-chili,1,pound,"of black beans
"
slow-cooker-black-bean-chili,1 28,ounce,"can of whole tomatoes in juice
"
slow-cooker-black-bean-chili,3 0.5,cups,"water / broth
"
slow-cooker-black-bean-chili,0.3,cup,"Kahlua or other coffee liqueur
"
instant-pot-brown-rice-bowl,2,cups,"water
"
instant-pot-brown-rice-bowl,1 2,tablespoons,"of a favorite curry paste, to taste
"
instant-pot-brown-rice-bowl,0.5,teaspoon,"fine grain sea salt
"
instant-pot-brown-rice-bowl,1 0.5,cups,"brown basmati rice, rinsed
"
instant-pot-brown-rice-bowl,1,cup,"chickpeas, soaked for 4-6 hours, or overnight"
instant-pot-brown-rice-bowl,,,"to serve toppings (any or all of the following): toasted peanuts, green onions, avocado, cilantro, hot sauce, quick pickled red onions
"
instant-pot-mushroom-broth-recipe,8,cups,"water
"
instant-pot-mushroom-broth-recipe,15,g,/ 1/2 cup dried porcini mushrooms
instant-pot-mushroom-broth-recipe,6,,"medium cloves of garlic, peeled and smashed
"
instant-pot-mushroom-broth-recipe,,,scant 1 teaspoon fine grain sea salt
instant-pot-mushroom-broth-recipe,0.5,teaspoon,"freshly ground pepper, or to taste
"
instant-pot-mushroom-broth-recipe,,,"a sprig or two of fresh thyme
"
instant-pot-fiasco-beans-recipe,1,pound,"/ 433 g dried borlotti (cranberry) or cannellini beans, soaked overnight, drained"
instant-pot-fiasco-beans-recipe,6,cups,/ 1.5 L water
instant-pot-fiasco-beans-recipe,0.25,cup,"olive oil
"
instant-pot-fiasco-beans-recipe,5,,"medium cloves garlic, peeled & smashed
"
instant-pot-fiasco-beans-recipe,5,,"medium sage leaves
"
instant-pot-fiasco-beans-recipe,0.5,teaspoon,"crushed red pepper flakes
"
instant-pot-fiasco-beans-recipe,,,scant 1 teaspoon fine grain sea salt
instant-pot-fiasco-beans-recipe,4 5,,"big handfuls of kale, torn into bite-sized pieces
"
instant-pot-fiasco-beans-recipe,,,"herbs, scallions, lemon wedges, grated cheese, quick pickled red onions
"
nikkis-sweet-potatoes,2 0.5,pounds,"orange-fleshed sweet potatoes
"
nikkis-sweet-potatoes,0.3,cup,"coconut milk or non-dairy milk
"
nikkis-sweet-potatoes,1,tablespoon,"fresh ginger, grated
"
nikkis-sweet-potatoes,1,tablespoon,"maple syrup, (optional)
"
nikkis-sweet-potatoes,0.5,teaspoon,"fine-grain sea salt
"
nikkis-sweet-potatoes,0.3,cup,"raw, unsweetened grated coconut
"
nikkis-sweet-potatoes,2,tablespoons,"olive oil or melted butter
"
nikkis-sweet-potatoes,0.3,cup,"toasted macadamia nuts, chopped
"
nikkis-sweet-potatoes,,,"to serve (optional): lemon zest, lemon olive oil
"
simple-carrot-soup,2,tablespoons,"unsalted butter or extra-virgin coconut oil
"
simple-carrot-soup,1,,"onion
"
simple-carrot-soup,,,"scant 1 tablespoon red curry paste,"
simple-carrot-soup,2,pounds,"carrots,
"
simple-carrot-soup,1 14,ounce,"can full-fat coconut milk
"
simple-carrot-soup,1 0.5,teaspoons,"sea salt,
"
simple-carrot-soup,1 0.5,cups,"/ 360 ml of water,"
simple-carrot-soup,1,,"lemon or lime
"
simple-carrot-soup,,,"micro greens / cilantro, chopped, toasted almonds , chile oil
"
lemongrass-turmeric-curry-paste,4,,"lemongrass stalks, trimmed, tender center part only
"
lemongrass-turmeric-curry-paste,6,,"medium garlic cloves, peeled
"
lemongrass-turmeric-curry-paste,6,,"medium shallots, peeled
"
lemongrass-turmeric-curry-paste,3,,"medium serrano chiles, stemmed
"
lemongrass-turmeric-curry-paste,3,inch,"piece of ginger, peeled
"
lemongrass-turmeric-curry-paste,1 0.5,teaspoons,"ground cumin
"
lemongrass-turmeric-curry-paste,2,teaspoons,"ground turmeric
"
lemongrass-turmeric-curry-paste,0.25,cup,"good extra-virgin coconut, sunflower or olive oil
"
lemongrass-turmeric-curry-paste,,,"a drizzle of lime oil or zest of one lime, optional
"
simple-tomato-soup-recipe,4,tablespoons,"unsalted butter, olive oil, or coconut oil
"
simple-tomato-soup-recipe,2,,"medium yellow onions, thinly sliced
"
simple-tomato-soup-recipe,1,teaspoon,"fine grain sea salt, plus more to taste
"
simple-tomato-soup-recipe,3,teaspoons,"curry powder
"
simple-tomato-soup-recipe,1,teaspoon,"ground coriander
"
simple-tomato-soup-recipe,1,teaspoon,"ground cumin
"
simple-tomato-soup-recipe,0.5,teaspoon,"chile flakes
"
simple-tomato-soup-recipe,2,,(28-ounce) cans whole tomatoes (pref. fire-roasted)
simple-tomato-soup-recipe,1,14-ounce,"can coconut milk
"
simple-tomato-soup-recipe,,,"to serve: any of the following that sound good to you - cooked brown rice, lemon wedges, toasted almond slices, pan-fried paneer, fresh thyme or oregano, oregano drizzle, a poached egg
"
healthy-cookie-recipe,3,,"large
"
healthy-cookie-recipe,1,teaspoon,"vanilla extract
"
healthy-cookie-recipe,0.25,cup,"coconut oil
"
healthy-cookie-recipe,2,cups,"rolled oats
"
healthy-cookie-recipe,0.6,cup,"almond meal
"
healthy-cookie-recipe,0.3,cup,"coconut
"
healthy-cookie-recipe,0.5,teaspoon,"cinnamon
"
healthy-cookie-recipe,0.5,teaspoon,"fine grain sea salt
"
healthy-cookie-recipe,1,teaspoon,"baking powder
"
healthy-cookie-recipe,6   7,ounces,"chocolate chips or dark chocolate bar chopped
"
