,Year,Month,State,Genus Species,Serotype or Genotype,Etiology Status,Location of Preparation,Illnesses,Hospitalizations,Deaths,Food Vehicle,Contaminated Ingredient,Class,Type,Group,Food,Allergy
4696,2014.0,11.0,Maryland,,,,Restaurant - Sit-down dining,10.0,0.0,0.0,,,,,,,
4697,2014.0,1.0,Multistate,Salmonella enterica; Salmonella enterica; Salmonella enterica,Newport; Hartford; Oranienburg,Confirmed; Confirmed; Confirmed,Private home/residence,31.0,5.0,0.0,chia seed powder,,,,,,
4698,2014.0,12.0,Indiana,Staphylococcus aureus,,Confirmed,Restaurant - other or unknown type,10.0,0.0,0.0,,,,,,,
4699,2014.0,6.0,Indiana,Salmonella enterica,Enteritidis,Confirmed,Restaurant - Sit-down dining,22.0,2.0,0.0,,,,,,,
4700,2015.0,1.0,Texas,,,,Caterer (food prepared off-site from where served),10.0,0.0,0.0,,,,,,,
4701,2014.0,11.0,Florida,Clostridium perfringens,,Suspected,Caterer (food prepared off-site from where served),140.0,0.0,0.0,,,,,,,
4702,2015.0,2.0,New York,Norovirus Genogroup II,,Suspected,Restaurant - Sit-down dining,6.0,0.0,0.0,,,,,,,
4703,2015.0,2.0,Ohio,Norovirus,,Suspected,Restaurant - Sit-down dining,3.0,0.0,0.0,,,,,,,
4704,2015.0,2.0,New York,,,,Restaurant - Sit-down dining,4.0,0.0,0.0,pizza,,,,,,
4705,2015.0,2.0,New York,,,,Restaurant - Sit-down dining,3.0,0.0,0.0,beef,,,,,,
4706,2015.0,1.0,Florida,,,,Restaurant - Sit-down dining,4.0,0.0,0.0,ice,ice,,,,,
4707,2014.0,10.0,Colorado,Other - Bacterium,,Suspected,Long-term care/nursing home/assisted living facility,11.0,0.0,0.0,broccoli salad,dressing mix,,,,,
4708,2014.0,12.0,Washington,Norovirus,,Suspected,Restaurant - Sit-down dining,5.0,0.0,0.0,,,,,,,
4709,2014.0,11.0,Washington,,,,Restaurant - Sit-down dining,3.0,0.0,0.0,,,,,,,
4710,2014.0,11.0,Washington,Campylobacter,,Confirmed,Long-term care/nursing home/assisted living facility,19.0,2.0,0.0,turkey,,,,,,
4711,2015.0,2.0,Tennessee,Norovirus Genogroup II,GII_4 Sydney (2012),Confirmed,Restaurant - Sit-down dining,8.0,0.0,0.0,,,,,,,
4712,2010.0,11.0,Multistate,"Escherichia coli, Shiga toxin-producing",O45,Confirmed,,7.0,3.0,0.0,sausage,,,,,,
4713,2015.0,2.0,Iowa,Norovirus unknown,,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",8.0,,0.0,,,,,,,
4714,2015.0,2.0,Iowa,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,2.0,0.0,0.0,,,,,,,
4715,2014.0,9.0,Washington,Norovirus,,Suspected,Restaurant - Sit-down dining,4.0,0.0,0.0,,,,,,,
4716,2014.0,11.0,Washington,Scombroid toxin,,Confirmed,Grocery store,2.0,0.0,0.0,tuna steak,,,,,,
4717,2014.0,10.0,California,Shigella,,Suspected,Caterer (food prepared off-site from where served),2.0,0.0,0.0,,,,,,,
4718,2014.0,6.0,Washington,,,,Restaurant - Sit-down dining,2.0,0.0,0.0,,,,,,,
4719,2014.0,9.0,Washington,Norovirus Genogroup I,,Confirmed,,4.0,1.0,0.0,"oysters, fried",,,,,,
4720,2014.0,8.0,Washington,Norovirus,,Suspected,Caterer (food prepared off-site from where served),30.0,0.0,0.0,,,,,,,
4721,2015.0,2.0,Virginia,Norovirus Genogroup II,GII_4 Sydney (2012),Confirmed,Private home/residence,21.0,1.0,0.0,"peas, green",,,,,,
4722,2015.0,2.0,Virginia,Norovirus Genogroup II,,Suspected,Restaurant - Sit-down dining,5.0,0.0,0.0,,,,,,,
4723,2015.0,2.0,Ohio,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2.0,0.0,0.0,,,,,,,
4724,2015.0,2.0,Ohio,Norovirus Genogroup II,GII_4 Sydney (2012),Confirmed,Caterer (food prepared off-site from where served),28.0,1.0,0.0,,,,,,,
4725,2014.0,9.0,Washington,Norovirus,,Suspected,Restaurant - Sit-down dining,18.0,0.0,0.0,,,,,,,
4726,2014.0,10.0,Washington,Norovirus,,Suspected,Banquet Facility (food prepared and served on-site),6.0,0.0,0.0,,,,,,,
4727,2014.0,12.0,Colorado,,,,Restaurant - Sit-down dining,3.0,0.0,0.0,,,,,,,
4728,2014.0,9.0,Washington,Salmonella enterica,Enteritidis,Confirmed,Private home/residence,5.0,1.0,0.0,chicken salad,,,,,,
4729,2015.0,2.0,Connecticut,Norovirus Genogroup II,,Confirmed,Caterer (food prepared off-site from where served),20.0,0.0,0.0,salad,,,,,,
4730,2014.0,10.0,Washington,Campylobacter jejuni,,Suspected,,8.0,0.0,0.0,vietnamese sandwich (chicken and bbq pork),,,,,,
4731,2014.0,5.0,Washington,Norovirus,,Suspected,Restaurant - Sit-down dining,7.0,0.0,0.0,"lettuce, unspecified",,,,,,
4732,2014.0,11.0,Illinois,Salmonella enterica,Newport,Confirmed,Other (describe in remarks),3.0,2.0,0.0,,,,,,,
4733,2015.0,1.0,Illinois,Norovirus Genogroup II,,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2.0,0.0,0.0,,,,,,,
4734,2015.0,2.0,Illinois,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",11.0,0.0,0.0,,,,,,,
4735,2015.0,2.0,Iowa,,,,Restaurant - Sit-down dining,5.0,0.0,0.0,,,,,,,
4736,2014.0,4.0,California,,,,Restaurant - Sit-down dining,3.0,0.0,0.0,,,,,,,
4737,2015.0,2.0,Montana,,,,Restaurant - Sit-down dining,4.0,0.0,0.0,,,,,,,
4738,2015.0,1.0,Connecticut,Vibrio parahaemolyticus,,Confirmed,Private home/residence,2.0,0.0,0.0,"crab, raw",,,,,,
4739,2014.0,11.0,Illinois,,,,Restaurant - other or unknown type,6.0,0.0,0.0,,,,,,,
4740,2015.0,2.0,Kansas,,,,Restaurant - Sit-down dining,3.0,0.0,0.0,,,,,,,
4741,2014.0,4.0,New Jersey,Norovirus,,Suspected,Restaurant - Sit-down dining,13.0,0.0,0.0,,,,,,,
4742,2014.0,11.0,Colorado,Norovirus unknown,,Suspected,Restaurant - Sit-down dining; Caterer (food prepared off-site from where served),14.0,0.0,0.0,,,,,,,
4743,2015.0,2.0,Minnesota,Norovirus Genogroup II,other,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",18.0,0.0,0.0,,,,,,,
4744,2015.0,2.0,Ohio,Norovirus,,Suspected,Restaurant - Sit-down dining,3.0,0.0,0.0,,,,,,,
4745,2014.0,5.0,Colorado,,,,Restaurant - Sit-down dining,2.0,0.0,0.0,,,,,,,
4746,2015.0,2.0,Oregon,Norovirus Genogroup II,,Confirmed,Restaurant - Sit-down dining,10.0,0.0,0.0,salsa,,,,,,
4747,2015.0,2.0,Oregon,Norovirus Genogroup II,,Confirmed,Restaurant - Sit-down dining,26.0,0.0,0.0,guacamole,,,,,,
4748,2015.0,1.0,New York,Hepatitis A,,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",3.0,1.0,0.0,,,,,,,
4749,2015.0,2.0,Minnesota,Norovirus Genogroup II,,Suspected,Restaurant - Sit-down dining,4.0,1.0,0.0,,,,,,,
4750,2014.0,6.0,Arkansas,Clostridium perfringens,,Suspected,Restaurant - Sit-down dining,9.0,0.0,0.0,"refried beans, unspecified",,,,,,
4751,2014.0,10.0,Arkansas,Salmonella enterica,Norwich,Confirmed,Private home/residence,3.0,2.0,0.0,"tamale, unspecified",,,,,,
4752,2014.0,11.0,Indiana,Staphylococcus aureus,,Confirmed,Restaurant - Sit-down dining,5.0,0.0,0.0,,,,,,,
4753,2014.0,10.0,Indiana,Norovirus Genogroup II,unknown,Confirmed,Restaurant - Sit-down dining,25.0,0.0,0.0,,,,,,,
4754,2014.0,7.0,Wisconsin,Streptococcus Group A,,Confirmed,Camp,54.0,0.0,0.0,pasta salad,,,,,,
4755,2015.0,2.0,Wisconsin,Norovirus Genogroup II,GII_4 Sydney (2012),Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",100.0,1.0,0.0,,,,,,,
4756,2015.0,2.0,Florida,,,,Restaurant - Sit-down dining,2.0,0.0,0.0,,,,,,,
4757,2014.0,8.0,New Hampshire,Salmonella enterica,Enteritidis,Confirmed,Private home/residence,3.0,1.0,0.0,,,,,,,
4758,2014.0,11.0,Colorado,,,,Restaurant - Sit-down dining,5.0,0.0,0.0,,,,,,,
4759,2015.0,2.0,Iowa,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,4.0,0.0,0.0,,,,,,,
4760,2015.0,2.0,Ohio,Norovirus Genogroup II,GII_4 Sydney (2012),Suspected,Restaurant - Sit-down dining,2.0,0.0,0.0,,,,,,,
4761,2015.0,3.0,Virginia,Norovirus Genogroup II,,Suspected,Restaurant - Sit-down dining; Banquet Facility (food prepared and served on-site),25.0,0.0,0.0,,,,,,,
4762,2015.0,2.0,Ohio,Norovirus Genogroup II,GII_4 Sydney (2012),Confirmed,Restaurant - Sit-down dining; Private home/residence,35.0,0.0,0.0,"cantaloupe; pineapple, unspecified; grapes",,,,,,
4763,2015.0,2.0,Ohio,Bacillus; Clostridium perfringens,,Suspected; Suspected,Caterer (food prepared off-site from where served),38.0,0.0,0.0,rendang; sate ayam,,,,,,
4764,2014.0,10.0,Multistate,Listeria monocytogenes,,Confirmed,Other (describe in remarks),35.0,34.0,7.0,caramel apple,apple,,,,,
4765,2014.0,5.0,Multistate,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Restaurant - Sit-down dining; Private home/residence,12.0,4.0,0.0,ground beef,ground beef,,,,,
4766,2015.0,2.0,Montana,Salmonella enterica,Braenderup,Confirmed,Restaurant - Sit-down dining,39.0,1.0,0.0,garden salad,,,,,,
4767,2014.0,11.0,Utah,"Escherichia coli, Shiga toxin-producing",O26,Confirmed,Other (describe in remarks),4.0,0.0,0.0,,,,,,,
4768,2015.0,3.0,New York,Norovirus Genogroup II,,Confirmed,Banquet Facility (food prepared and served on-site),86.0,0.0,0.0,chips; rolls; pastries,,,,,,
4769,2015.0,2.0,Illinois,Norovirus,,Suspected,Restaurant - Sit-down dining,4.0,0.0,0.0,,,,,,,
4770,2015.0,2.0,Illinois,Norovirus Genogroup II,,Confirmed,Caterer (food prepared off-site from where served),7.0,0.0,0.0,,,,,,,
4771,2015.0,2.0,Connecticut,,,,Banquet Facility (food prepared and served on-site),60.0,0.0,0.0,,,,,,,
4772,2014.0,8.0,California,Vibrio parahaemolyticus,,Confirmed,Restaurant - Sit-down dining,2.0,0.0,0.0,oysters,oysters,,,,,
4773,2014.0,9.0,California,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter); Private home/residence",18.0,0.0,0.0,,,,,,,
4774,2014.0,5.0,California,Shigella sonnei,,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",12.0,2.0,0.0,,,,,,,
4775,2014.0,9.0,Wisconsin,Cryptosporidium parvum,other,Confirmed,Private home/residence,8.0,0.0,0.0,kale,kale,,,,,
4776,2015.0,2.0,Wisconsin,Norovirus Genogroup II,GII_4 Sydney (2012),Confirmed,Banquet Facility (food prepared and served on-site),8.0,0.0,0.0,,,,,,,
4777,2015.0,2.0,Wisconsin,,,,Restaurant - Sit-down dining,4.0,0.0,0.0,,,,,,,
4778,2015.0,3.0,Wisconsin,Clostridium perfringens,,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",5.0,0.0,0.0,,,,,,,
4779,2014.0,5.0,Florida,Ciguatoxin,,Confirmed,Private home/residence,3.0,3.0,0.0,"fish, baracuda",,,,,,
4780,2009.0,9.0,Multistate,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,,10.0,0.0,0.0,"romaine lettuce, unspecified",,,,,,
4781,2015.0,3.0,Virginia,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",9.0,0.0,0.0,,,,,,,
4782,2014.0,4.0,Alabama,Salmonella enterica,Enteritidis,Confirmed,Private home/residence; Religious facility,8.0,2.0,0.0,,,,,,,
4783,2014.0,11.0,New Jersey,,,,Restaurant - Sit-down dining; Private home/residence; Grocery store,26.0,0.0,0.0,,,,,,,
4784,2014.0,6.0,New Jersey,Norovirus,,Suspected,Restaurant - Sit-down dining,23.0,0.0,0.0,"oysters, raw",,,,,,
4785,2015.0,2.0,Oregon,Norovirus Genogroup II,,Confirmed,Restaurant - Sit-down dining,30.0,0.0,0.0,,,,,,,
4786,2014.0,7.0,Multistate,Salmonella enterica,Typhimurium,Confirmed,Private home/residence,47.0,11.0,0.0,ground beef,,,,,,
4787,2014.0,8.0,Multistate,Salmonella enterica,Saintpaul,Confirmed,,27.0,10.0,0.0,"grapes, unspecified",,,,,,
4788,2015.0,1.0,Virginia,Norovirus Genogroup II,GII_4 Sydney (2012),Confirmed,School/college/university,94.0,0.0,0.0,,,,,,,
4789,2014.0,6.0,Alabama,Salmonella enterica,Enteritidis,Confirmed,Restaurant - Sit-down dining,53.0,14.0,0.0,,,,,,,
4790,2015.0,2.0,Texas,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2.0,0.0,0.0,,,,,,,
4791,2015.0,3.0,Texas,,,,Private home/residence; Caterer (food prepared off-site from where served),100.0,0.0,0.0,,,,,,,
4792,2005.0,6.0,Wisconsin,Norovirus Genogroup I,,Confirmed,Private home/residence,22.0,0.0,0.0,taco dip,,,,,,
4793,2005.0,8.0,Missouri,,,,Private home/residence,27.0,0.0,0.0,"sandwich, deli",,,,,,
4794,2005.0,7.0,Missouri,Salmonella enterica,,Confirmed,Private home/residence; Caterer (food prepared off-site from where served),31.0,2.0,0.0,,,,,,,
4795,2005.0,7.0,Wisconsin,,,,Restaurant - other or unknown type,9.0,1.0,0.0,,,,,,,
4796,2005.0,7.0,Wisconsin,Clostridium perfringens,,Confirmed,Prison/jail,24.0,0.0,0.0,"gravy, sausage",,,,,,
4797,2005.0,8.0,Wisconsin,,,,Other (describe in remarks),17.0,0.0,0.0,,,,,,,
4798,2005.0,8.0,Oregon,Salmonella enterica,Montevideo,Confirmed,Restaurant - other or unknown type,4.0,0.0,0.0,,,,,,,
4799,2004.0,4.0,Multistate,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Restaurant - other or unknown type; Private home/residence,59.0,18.0,,ground beef,ground beef,,,,,
4800,2004.0,4.0,Multistate,Salmonella enterica,Bovismorbificans,Confirmed,Other (describe in remarks),35.0,5.0,,alfalfa sprouts,sprouts,,,,,
4801,2004.0,7.0,Multistate,Salmonella enterica,Newport,Confirmed,Restaurant - other or unknown type,97.0,,,"iceberg lettuce, unspecified",leafy green,,,,,
4802,2004.0,6.0,Multistate,Salmonella enterica,Braenderup,Confirmed,Restaurant - other or unknown type; Private home/residence,137.0,25.0,0.0,roma tomato,vine-stalk eg. tomato,,,,,
4803,2004.0,7.0,Multistate,Salmonella enterica; Salmonella enterica; Salmonella enterica; Salmonella enterica; Salmonella enterica; Salmonella enterica,Javiana; Typhimurium; Thompson; Muenchen; unknown; Anatum,Confirmed; Confirmed; Confirmed; Confirmed; Confirmed; Confirmed,Restaurant - other or unknown type,429.0,129.0,0.0,roma tomato,vine-stalk eg. tomato,,,,,
4804,2004.0,6.0,Multistate,Salmonella enterica,Berta,Confirmed,Restaurant - other or unknown type,155.0,16.0,,"taco, beef; eggs, unspecified; onion, unspecified",beef,,,,,
4805,2004.0,8.0,Multistate,Salmonella enterica,Typhimurium,Confirmed,Private home/residence,34.0,,,"ground beef, unspecified",,,,,,
4806,2004.0,7.0,Multistate,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Private home/residence,5.0,1.0,0.0,"ground beef, hamburger",ground beef,,,,,
4807,2004.0,7.0,Multistate,Salmonella enterica,Agbeni,Confirmed,,48.0,,,,,,,,,
4808,2005.0,5.0,Florida,,,,Restaurant - other or unknown type,7.0,,,,,,,,,
4809,2005.0,8.0,Oregon,Salmonella enterica,Typhimurium,Suspected,,9.0,0.0,0.0,,,,,,,
4810,2005.0,9.0,Minnesota,Salmonella enterica,Enteritidis,Confirmed,Restaurant - other or unknown type,3.0,1.0,0.0,,,,,,,
4811,2005.0,9.0,Minnesota,Norovirus Genogroup I,,Confirmed,Office/indoor workplace,39.0,0.0,0.0,"salad bar; sandwich, unspecified",,,,,,
4812,2005.0,10.0,Oregon,Norovirus unknown,,Confirmed,Restaurant - other or unknown type,13.0,0.0,0.0,guacamole,,,,,,
4813,2005.0,7.0,Oregon,Norovirus unknown,,Suspected,Restaurant - other or unknown type,22.0,0.0,0.0,caesar salad,,,,,,
4814,2005.0,9.0,Oregon,Salmonella enterica,Heidelberg,Confirmed,Religious facility,4.0,0.0,0.0,,,,,,,
4815,2005.0,2.0,North Carolina,Norovirus unknown,,Confirmed,Restaurant - other or unknown type; Private home/residence,8.0,0.0,0.0,,,,,,,
4816,2005.0,3.0,Florida,Cyclospora cayatenensis,,Confirmed,Restaurant - other or unknown type,592.0,,,"basil, unspecified",spices,,,,,
4817,2005.0,9.0,North Carolina,Salmonella enterica,Enteritidis,Confirmed,Restaurant - other or unknown type,83.0,2.0,0.0,"chicken, grilled",,,,,,
4818,2005.0,9.0,North Carolina,Salmonella enterica,Javiana,Confirmed,"Fair, festival, other temp or mobile services",17.0,0.0,0.0,"pork, bbq",,,,,,
4819,2005.0,9.0,Florida,,,,Private home/residence,4.0,0.0,0.0,"steak, sirloin","steak, sirloin",,,,,
4820,2005.0,10.0,Illinois,Mycotoxins,,Suspected,Other (describe in remarks),25.0,0.0,0.0,"pineapple, unspecified",,,,,,
4821,2005.0,9.0,North Carolina,Norovirus unknown,,Confirmed,Other (describe in remarks),15.0,0.0,0.0,"squash, unspecified",,,,,,
4822,2005.0,10.0,North Carolina,Salmonella enterica,Newport,Confirmed,Restaurant - other or unknown type,14.0,1.0,0.0,"cake, cream cheese; cheese bread",,,,,,
4823,2005.0,8.0,Hawaii,Staphylococcus aureus,,Confirmed,,2.0,0.0,0.0,"fish, mackeral",,,,,,
4824,2005.0,8.0,New York,Bacillus cereus,,Suspected,Restaurant - other or unknown type,16.0,0.0,0.0,rice and peas,rice,,,,,
4825,2005.0,7.0,Colorado,Salmonella enterica,Newport,Confirmed,Unknown,24.0,7.0,1.0,"cantaloupe; ground beef, unspecified",,,,,,
4826,2005.0,10.0,Florida,,,,Restaurant - other or unknown type,3.0,,,"pizza, meat",,,,,,
4827,2005.0,10.0,Florida,,,,Restaurant - other or unknown type,4.0,,,"sandwich, deli",,,,,,
4828,2005.0,9.0,Florida,,,,Restaurant - other or unknown type,2.0,,,specialty/ethnic dishes,,,,,,
4829,2005.0,9.0,Florida,,,,Restaurant - other or unknown type,4.0,,,"salsa, unspecified",,,,,,
4830,2005.0,10.0,Oregon,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Restaurant - other or unknown type,64.0,1.0,0.0,other food,,,,,,
4831,2005.0,9.0,Florida,Salmonella other,,Confirmed,Restaurant - other or unknown type,7.0,,,,,,,,,
4832,2005.0,10.0,Connecticut,Norovirus Genogroup I,,Suspected,Private home/residence,25.0,1.0,0.0,deli tray,,,,,,
4833,2005.0,9.0,Connecticut,Salmonella enterica,Typhimurium,Confirmed,Private home/residence,6.0,1.0,0.0,,,,,,,
4834,2005.0,1.0,Pennsylvania,Norovirus Genogroup I,GI_1,Suspected,Other (describe in remarks),150.0,3.0,0.0,,,,,,,
4835,2005.0,9.0,Pennsylvania,Clostridium perfringens,,Confirmed,Restaurant - other or unknown type,9.0,0.0,0.0,"beef, unspecified",,,,,,
4836,2005.0,9.0,Republic of Palau,Bacillus cereus,,Suspected,Private home/residence,6.0,0.0,0.0,"fried rice, unspecified",,,,,,
4837,2005.0,9.0,Wisconsin,Salmonella enterica,Montevideo,Confirmed,Restaurant - other or unknown type,6.0,2.0,0.0,"gravy, sausage",,,,,,
4838,2005.0,8.0,California,Vibrio parahaemolyticus,,Suspected,Other (describe in remarks),14.0,0.0,0.0,oysters,oysters,,,,,
4839,2005.0,8.0,Colorado,Salmonella enterica,Typhimurium var Cope,Confirmed,Restaurant - other or unknown type,4.0,1.0,0.0,shrimp dishes unspecified,,,,,,
4840,2005.0,9.0,Colorado,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,4.0,0.0,0.0,shrimp dishes unspecified,,,,,,
4841,2005.0,10.0,Wisconsin,Campylobacter jejuni,,Confirmed,Religious facility,13.0,2.0,0.0,"liver, chicken",,,,,,
4842,2005.0,7.0,Wisconsin,Norovirus Genogroup I,,Confirmed,Caterer (food prepared off-site from where served),25.0,2.0,0.0,"pork, roasted",,,,,,
4843,2005.0,9.0,Hawaii,Salmonella enterica,Weltevreden,Confirmed,Private home/residence,7.0,2.0,0.0,"shrimp, raw",,,,,,
4844,2005.0,9.0,North Carolina,Norovirus unknown,,Confirmed,School/college/university,10.0,,,,,,,,,
4845,2005.0,10.0,Florida,Norovirus unknown,,Suspected,Caterer (food prepared off-site from where served),16.0,,,"sandwich, cuban",,,,,,
4846,2005.0,8.0,Michigan,Norovirus Genogroup I,,Confirmed,Other (describe in remarks),30.0,0.0,0.0,,,,,,,
4847,2005.0,10.0,New York,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Private home/residence,3.0,0.0,0.0,"ground beef, hamburger",ground beef,,,,,
4848,2005.0,8.0,Michigan,,,,Caterer (food prepared off-site from where served),21.0,0.0,0.0,,,,,,,
4849,2005.0,9.0,Michigan,,,,Restaurant - other or unknown type,2.0,0.0,0.0,,,,,,,
4850,2005.0,10.0,Illinois,Norovirus Genogroup I,,Suspected,Private home/residence; Caterer (food prepared off-site from where served),45.0,1.0,0.0,"green salad; chicken, other",,,,,,
4851,2005.0,7.0,California,,,,,6.0,0.0,0.0,,,,,,,
4852,1999.0,7.0,Missouri,Cyclospora cayatenensis,,Confirmed,Caterer (food prepared off-site from where served),62.0,1.0,0.0,"basil, unspecified",spices,,,,,
4853,1999.0,7.0,West Virginia,Norovirus Genogroup I; Staphylococcus aureus,,Suspected; Suspected,Camp,126.0,11.0,,multiple foods,,,,,,
4854,1999.0,9.0,West Virginia,Salmonella enterica,Enteritidis,Confirmed,Restaurant - other or unknown type,12.0,5.0,0.0,"chile relleno, unspecified",beef,,,,,
4855,1999.0,10.0,West Virginia,Norovirus Genogroup I,,Confirmed,Other (describe in remarks),16.0,2.0,0.0,lettuce-based salads unspecified,,,,,,
4856,1999.0,10.0,Wisconsin,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,14.0,0.0,0.0,"chicken, unspecified",,,,,,
4857,1999.0,3.0,Wisconsin,Clostridium perfringens,,Confirmed,Hospital,10.0,,,soup unspecified,,,,,,
4858,1999.0,10.0,Wisconsin,,,,Restaurant - other or unknown type,5.0,,,"fish, haddock",,,,,,
4859,1999.0,10.0,Wisconsin,Norovirus Genogroup I,,Confirmed,School/college/university,82.0,,0.0,,,,,,,
4860,1999.0,11.0,Wisconsin,Salmonella enterica,Enteritidis,Confirmed,Restaurant - other or unknown type,33.0,0.0,0.0,"lasagna, unspecified; ravioli, unspecified; eggs, other",,,,,,
4861,1998.0,6.0,Washington,,,,Restaurant - other or unknown type,2.0,,,"chicken, unspecified",,,,,,
4862,1998.0,8.0,Washington,Vibrio parahaemolyticus,,Confirmed,Restaurant - other or unknown type,2.0,0.0,0.0,"oysters, unspecified",,,,,,
4863,1999.0,4.0,Washington,,,,Restaurant - other or unknown type,2.0,,,"ground beef, unspecified",,,,,,
4864,1999.0,6.0,Washington,Salmonella enterica,Javiana,Confirmed,Grocery store; Office/indoor workplace,11.0,4.0,0.0,mixed fruit,,,,,,
4865,1999.0,12.0,Washington,,,,Restaurant - other or unknown type,2.0,,,"oysters, raw",,,,,,
4866,1999.0,12.0,Washington,,,,Restaurant - other or unknown type,6.0,,,"mashed potato/gravy; chicken, unspecified",,,,,,
4867,1999.0,12.0,Washington,Bacillus cereus,,Suspected,,6.0,0.0,0.0,"salmon, unspecified",,,,,,
4868,1999.0,12.0,Washington,Other - Virus,,Suspected,Caterer (food prepared off-site from where served),30.0,0.0,,"sandwich, ham",,,,,,
4869,1999.0,12.0,Washington,,,,Restaurant - other or unknown type,9.0,,,,,,,,,
4870,1999.0,12.0,Washington,Norovirus Genogroup II,unknown,Confirmed,Private home/residence; Grocery store; Other (describe in remarks),62.0,2.0,0.0,"water; celery, unspecified; peppers, green",,,,,,
4871,1999.0,12.0,Washington,,,,Caterer (food prepared off-site from where served),34.0,,,"turkey, unspecified",,,,,,
4872,1999.0,12.0,Washington,Other - Virus,,Suspected,Other (describe in remarks),13.0,,,,,,,,,
4873,1999.0,12.0,Washington,,,,Restaurant - other or unknown type,3.0,,,"salad, unspecified",,,,,,
4874,1999.0,11.0,Washington,,,,Caterer (food prepared off-site from where served),17.0,,,,,,,,,
4875,1999.0,11.0,Washington,,,,,5.0,,,,,,,,,
4876,1999.0,11.0,Washington,,,,Restaurant - other or unknown type,5.0,,,"chicken, unspecified",,,,,,
